seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.0019705891609191895,40,score_gap_posx,76,71,5,0.9342105263157895,0.9781919121742249,0.9900966176861211,0.9973039031028748
0,adaptive_posmass,469.0047682004837,0.0019705891609191895,40,adaptive_posmass_coverage_gap,76,71,5,0.9342105263157895,0.9781919121742249,0.9900966176861211,0.9973039031028748
0,adaptive_masscap,469.0047682004837,0.0019705891609191895,40,adaptive_masscap_coverage_gap,76,71,5,0.9342105263157895,0.9781919121742249,0.9900966176861211,0.9973039031028748
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.9939054250717163,0.995890012383461,0.9973039031028748
0,top_posx3,,,30,top_posx3,30,30,0,1.0,0.9927248358726501,0.9950115581353506,0.9973039031028748
0,top_posx4,,,40,top_posx4,40,39,1,0.975,0.9913274049758911,0.9942526966333389,0.9973039031028748
0,neg_max,0.14429707825183868,,,neg_max,754,269,485,0.356763925729443,0.14468719065189362,0.5927762467839042,0.9973039031028748
0,mid_mean,0.4996691261185333,,,mid_mean,441,248,193,0.562358276643991,0.5018918514251709,0.8159604167181348,0.9973039031028748
0,mid_minpos_maxneg,0.518554337322712,,,mid_minpos_maxneg,434,247,187,0.5691244239631337,0.5204261541366577,0.8208906520072217,0.9973039031028748
0,pos_p10,0.9173221588134766,,,pos_p10,155,133,22,0.8580645161290322,0.9179703593254089,0.9702988855300411,0.9973039031028748
0,pos_min,0.8928115963935852,,,pos_min,176,144,32,0.8181818181818182,0.8944297432899475,0.9625752656297251,0.9973039031028748
