seed,k,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,10,top_10,10,8,2,0.8,0.9250113368034363,0.9663594245910645,0.994364857673645
0,15,top_15,15,10,5,0.6666666666666666,0.8840410113334656,0.9458489696184794,0.994364857673645
0,20,top_20,20,14,6,0.7,0.8614991307258606,0.9267294853925705,0.994364857673645
0,25,top_25,25,15,10,0.6,0.8040698766708374,0.9073644089698791,0.994364857673645
0,30,top_30,30,17,13,0.5666666666666667,0.7610780596733093,0.8864295244216919,0.994364857673645
0,35,top_35,35,20,15,0.5714285714285714,0.7368446588516235,0.8662056412015643,0.994364857673645
0,40,top_40,40,22,18,0.55,0.6426699757575989,0.8444857731461525,0.994364857673645
0,45,top_45,45,25,20,0.5555555555555556,0.6024645566940308,0.8195497115453084,0.994364857673645
0,50,top_50,50,29,21,0.58,0.5624508261680603,0.7958953762054444,0.994364857673645
0,60,top_60,60,34,26,0.5666666666666667,0.4881476163864136,0.7495560343066852,0.994364857673645
0,80,top_80,80,40,40,0.5,0.2780802249908447,0.6563343975692988,0.994364857673645
