task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,pos20_bad80,11,classifier_topk,0,20,11,9,0.55,30,final_can_paired_pos20_bad80_s11_positive_plus_classifier_top_unlabeled_demos_top20_seed0_train
