seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9876553833484649,0.9692264795303345,0.9793258547782898,0.9892456531524658,0.9963706314563752,0.9977017045021057,0.01487674901727587,0.0030251534190028906,0.005579916224814951,0.0132273118942976,0.026499738916754716,0.04050464183092117
1,10,10,0.9893219769001007,0.9747191071510315,0.9795791625976562,0.9912359416484833,0.9974803745746612,0.9975757002830505,0.013289219373837114,0.0025550893042236567,0.0034846733789891003,0.011879119090735912,0.02142942547798156,0.03956684470176697
2,10,10,0.9881803035736084,0.9724708795547485,0.9774851083755494,0.9898337125778198,0.9969640851020813,0.9978721737861633,0.014169744378887118,0.002503220224753022,0.004271071101538837,0.011909233871847391,0.023706434294581406,0.04417676851153374
