task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,pos20_bad80,33,positive_only_nn,0,20,15,5,0.75,30,final_can_paired_pos20_bad80_s33_positive_plus_positive_nn_top_unlabeled_demos_top20_seed0_train
