task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,pos20_bad80,22,triage_bc,0,53,18,35,0.33962264150943394,63,final_can_paired_pos20_bad80_s22_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed0_train
