task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,pos20_bad80,33,weighted_bc,0,100,20,80,0.2,110,final_can_paired_pos20_bad80_s33_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train
