seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.0015127062797546387,40,score_gap_posx,42,42,0,1.0,0.9856645464897156,0.9920588277635121,0.9965934157371521
0,adaptive_posmass,377.9801763971046,0.0015127062797546387,40,adaptive_posmass_coverage_gap,42,42,0,1.0,0.9856645464897156,0.9920588277635121,0.9965934157371521
0,adaptive_masscap,377.9801763971046,0.0015127062797546387,40,adaptive_masscap_coverage_gap,42,42,0,1.0,0.9856645464897156,0.9920588277635121,0.9965934157371521
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.9924719333648682,0.9947794407606125,0.9965934157371521
0,top_posx3,,,30,top_posx3,30,30,0,1.0,0.9902585744857788,0.9935798565546672,0.9965934157371521
0,top_posx4,,,40,top_posx4,40,40,0,1.0,0.9863467216491699,0.9923617333173752,0.9965934157371521
0,neg_max,0.11496944725513458,,,neg_max,719,270,449,0.37552155771905427,0.11554435640573502,0.5177484610440503,0.9965934157371521
0,mid_mean,0.5016730010509491,,,mid_mean,331,240,91,0.7250755287009063,0.5021785497665405,0.8193047666117504,0.9965934157371521
0,mid_minpos_maxneg,0.4931003525853157,,,mid_minpos_maxneg,331,240,91,0.7250755287009063,0.5021785497665405,0.8193047666117504,0.9965934157371521
0,pos_p10,0.9068637609481811,,,pos_p10,139,132,7,0.9496402877697842,0.9074488282203674,0.9684471775301926,0.9965934157371521
0,pos_min,0.8712312579154968,,,pos_min,161,150,11,0.9316770186335404,0.8728579878807068,0.957833863193204,0.9965934157371521
