seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.8963898837566375,0.8253374695777893,0.8358006060123444,0.894312709569931,0.9411301612854004,0.9962425827980042,0.09736538231372834,0.03390589356422424,0.04974642656743526,0.0920846089720726,0.15380249470472335,0.19689911603927612
