seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.022710323333740234,40,score_gap_posx,50,43,7,0.86,0.6968890428543091,0.8287312746047973,0.997957170009613
0,adaptive_posmass,87.71546110650809,0.022710323333740234,40,adaptive_posmass_coverage_gap,50,43,7,0.86,0.6968890428543091,0.8287312746047973,0.997957170009613
0,adaptive_masscap,87.71546110650809,0.022710323333740234,40,adaptive_masscap_coverage_gap,50,43,7,0.86,0.6968890428543091,0.8287312746047973,0.997957170009613
0,top_posx2,,,20,top_posx2,20,18,2,0.9,0.853103756904602,0.9413646101951599,0.997957170009613
0,top_posx3,,,30,top_posx3,30,26,4,0.8666666666666667,0.7759515643119812,0.8933627963066101,0.997957170009613
0,top_posx4,,,40,top_posx4,40,35,5,0.875,0.7422611713409424,0.8580929294228554,0.997957170009613
0,neg_max,0.19689911603927612,,,neg_max,136,80,56,0.5882352941176471,0.19817917048931122,0.6145477422020015,0.997957170009613
0,mid_mean,0.49687763303518295,,,mid_mean,99,77,22,0.7777777777777778,0.511925995349884,0.7125139368904961,0.997957170009613
0,mid_minpos_maxneg,0.5111182928085327,,,mid_minpos_maxneg,99,77,22,0.7777777777777778,0.511925995349884,0.7125139368904961,0.997957170009613
0,pos_p10,0.8358006060123444,,,pos_p10,21,19,2,0.9047619047619048,0.8404511213302612,0.9365592059634981,0.997957170009613
0,pos_min,0.8253374695777893,,,pos_min,22,20,2,0.9090909090909091,0.8282409310340881,0.9316356480121613,0.997957170009613
