seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9403264641761779,0.8047990798950195,0.8908724009990692,0.9510723352432251,0.988084590435028,0.9916222095489502,0.04865047605708241,0.012722516432404518,0.014904417190700769,0.046719908714294434,0.06784707531332967,0.1090804934501648
1,10,10,0.9395376682281494,0.7950277328491211,0.8927124977111817,0.9523873627185822,0.9870796859264374,0.991290807723999,0.04961362229660153,0.008585945703089237,0.01583502711728215,0.046984706073999405,0.08307540863752363,0.11078803241252899
2,10,10,0.937028843164444,0.8096426725387573,0.8947223424911499,0.9421038329601288,0.9900279700756073,0.992140531539917,0.05998012451454997,0.00959415640681982,0.022131063695997,0.05128126218914986,0.09475742653012274,0.12390066683292389
