task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,balanced_80p80b,33,classifier_topk,0,80,70,10,0.875,90,final_can_paired_balanced_80p80b_s33_positive_plus_classifier_top_unlabeled_demos_top80_seed0_train
