seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9542256534099579,0.8801381587982178,0.916141825914383,0.9603081345558167,0.9873766660690307,0.9905714988708496,0.05298184698913246,0.0017078346572816372,0.00190323106944561,0.012253735214471817,0.15405177474021908,0.21386297047138214
