seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.021464020013809204,40,score_gap_posx,70,40,30,0.5714285714285714,0.3405405879020691,0.5743405916861125,0.9116631150245667
0,adaptive_posmass,46.123034199690814,0.021464020013809204,40,adaptive_posmass_coverage_gap,70,40,30,0.5714285714285714,0.3405405879020691,0.5743405916861125,0.9116631150245667
0,adaptive_masscap,46.123034199690814,0.021464020013809204,40,adaptive_masscap_top_estimated_mass,47,34,13,0.723404255319149,0.4691357910633087,0.6561298788862026,0.9116631150245667
0,top_posx2,,,20,top_posx2,20,19,1,0.95,0.6844425201416016,0.7758892118930817,0.9116631150245667
0,top_posx3,,,30,top_posx3,30,28,2,0.9333333333333333,0.6043998003005981,0.7295095880826314,0.9116631150245667
0,top_posx4,,,40,top_posx4,40,32,8,0.8,0.5112991333007812,0.6859806448221206,0.9116631150245667
0,neg_max,0.30532944202423096,,,neg_max,74,40,34,0.5405405405405406,0.30752483010292053,0.5601423479415275,0.9116631150245667
0,mid_mean,0.50465032979846,,,mid_mean,40,32,8,0.8,0.5112991333007812,0.6859806448221206,0.9116631150245667
0,mid_minpos_maxneg,0.5743349194526672,,,mid_minpos_maxneg,33,30,3,0.9090909090909091,0.5859068632125854,0.7168554699782169,0.9116631150245667
0,pos_p10,0.864864856004715,,,pos_p10,3,3,0,1.0,0.8718471527099609,0.8960185845692953,0.9116631150245667
0,pos_min,0.8433403968811035,,,pos_min,4,4,0,1.0,0.8613912463188171,0.8873617500066757,0.9116631150245667
