seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.950509124994278,0.8701047897338867,0.8888590633869171,0.9640254080295563,0.9839493989944458,0.9883437156677246,0.05250781676732004,0.004535258281975985,0.011457024281844497,0.05275021307170391,0.1030464582145214,0.1322922259569168
