seed,k,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,10,top_10,10,9,1,0.9,0.6910824179649353,0.7807604968547821,0.8730028867721558
0,15,top_15,15,13,2,0.8666666666666667,0.6322872042655945,0.7372359275817871,0.8730028867721558
0,20,top_20,20,15,5,0.75,0.5957435965538025,0.7043061882257462,0.8730028867721558
0,25,top_25,25,17,8,0.68,0.5369840264320374,0.6737010431289673,0.8730028867721558
0,30,top_30,30,17,13,0.5666666666666667,0.5059322118759155,0.6477442761262258,0.8730028867721558
0,35,top_35,35,18,17,0.5142857142857142,0.478872150182724,0.6252619087696075,0.8730028867721558
0,40,top_40,40,19,21,0.475,0.450987845659256,0.6051088683307171,0.8730028867721558
0,45,top_45,45,20,25,0.4444444444444444,0.4043433368206024,0.5856233490837945,0.8730028867721558
0,50,top_50,50,20,30,0.4,0.36703139543533325,0.5656084191799163,0.8730028867721558
0,60,top_60,60,20,40,0.3333333333333333,0.2828948497772217,0.5265791217486063,0.8730028867721558
0,80,top_80,80,20,60,0.25,0.18540920317173004,0.45046453829854727,0.8730028867721558
1,10,top_10,10,10,0,1.0,0.7038902640342712,0.7960057199001312,0.8997684121131897
1,15,top_15,15,12,3,0.8,0.6483649611473083,0.753425665696462,0.8997684121131897
1,20,top_20,20,14,6,0.7,0.6220568418502808,0.7227058947086334,0.8997684121131897
1,25,top_25,25,16,9,0.64,0.5774254202842712,0.69751708984375,0.8997684121131897
1,30,top_30,30,17,13,0.5666666666666667,0.5139013528823853,0.6689517478148143,0.8997684121131897
1,35,top_35,35,18,17,0.5142857142857142,0.4822079837322235,0.6438585255827223,0.8997684121131897
1,40,top_40,40,20,20,0.5,0.4547276496887207,0.6217430531978607,0.8997684121131897
1,45,top_45,45,20,25,0.4444444444444444,0.44289475679397583,0.6024117509524027,0.8997684121131897
1,50,top_50,50,20,30,0.4,0.3924693465232849,0.5843959683179856,0.8997684121131897
1,60,top_60,60,20,40,0.3333333333333333,0.3071564733982086,0.5467048287391663,0.8997684121131897
1,80,top_80,80,20,60,0.25,0.15144595503807068,0.4623037274926901,0.8997684121131897
2,10,top_10,10,10,0,1.0,0.6968563199043274,0.7826868534088135,0.8656965494155884
2,15,top_15,15,15,0,1.0,0.6081259846687317,0.7339576284090678,0.8656965494155884
2,20,top_20,20,16,4,0.8,0.5687277913093567,0.6982992708683013,0.8656965494155884
2,25,top_25,25,17,8,0.68,0.5234711766242981,0.6652439880371094,0.8656965494155884
2,30,top_30,30,18,12,0.6,0.4927940368652344,0.6383858899275462,0.8656965494155884
2,35,top_35,35,18,17,0.5142857142857142,0.46553298830986023,0.6148398365293231,0.8656965494155884
2,40,top_40,40,20,20,0.5,0.44320663809776306,0.5948922455310821,0.8656965494155884
2,45,top_45,45,20,25,0.4444444444444444,0.4226181209087372,0.5766838769117991,0.8656965494155884
2,50,top_50,50,20,30,0.4,0.38803642988204956,0.5595130002498627,0.8656965494155884
2,60,top_60,60,20,40,0.3333333333333333,0.25457197427749634,0.5194261625409127,0.8656965494155884
2,80,top_80,80,20,60,0.25,0.14773577451705933,0.4396839102730155,0.8656965494155884
