seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.8253737092018127,0.7284919619560242,0.7452331840991974,0.8150038421154022,0.9216608464717865,0.9280504584312439,0.17710694372653962,0.10220284014940262,0.11366162598133087,0.16573094576597214,0.2592144966125488,0.27151086926460266
1,10,10,0.8217963933944702,0.7502526044845581,0.7523802936077117,0.8097961246967316,0.9160370826721191,0.9260336756706238,0.1657300554215908,0.08639301359653473,0.08936564549803734,0.14767567813396454,0.27163454592227937,0.27346083521842957
2,10,10,0.824184674024582,0.747107982635498,0.7494403779506683,0.8238899111747742,0.9072487711906433,0.9151294231414795,0.17592843025922775,0.09638504683971405,0.11469707787036895,0.14933079481124878,0.28593578934669495,0.30666953325271606
