seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.990000182390213,0.9633812308311462,0.9862213671207428,0.9928576648235321,0.995980441570282,0.9977437257766724,0.008840053726453334,0.0008589071221649647,0.0014419568120501935,0.00994230480864644,0.013434291165322063,0.018855063244700432
