seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.0008785128593444824,40,score_gap_posx,67,67,0,1.0,0.9807338714599609,0.9871068756971786,0.9927778244018555
0,adaptive_posmass,500.2303858156319,0.0008785128593444824,40,adaptive_posmass_coverage_gap,67,67,0,1.0,0.9807338714599609,0.9871068756971786,0.9927778244018555
0,adaptive_masscap,500.2303858156319,0.0008785128593444824,40,adaptive_masscap_coverage_gap,67,67,0,1.0,0.9807338714599609,0.9871068756971786,0.9927778244018555
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.9890711307525635,0.9904252350330353,0.9927778244018555
0,top_posx3,,,30,top_posx3,30,30,0,1.0,0.9877917766571045,0.9897310038407644,0.9927778244018555
0,top_posx4,,,40,top_posx4,40,40,0,1.0,0.9869524240493774,0.9891151338815689,0.9927778244018555
0,neg_max,0.18193179368972778,,,neg_max,776,261,515,0.33634020618556704,0.18333755433559418,0.6195302889058271,0.9927778244018555
0,mid_mean,0.5018260210286826,,,mid_mean,477,246,231,0.5157232704402516,0.5034291744232178,0.8038862402584068,0.9927778244018555
0,mid_minpos_maxneg,0.51767697930336,,,mid_minpos_maxneg,463,246,217,0.531317494600432,0.5179046392440796,0.8127840393047868,0.9927778244018555
0,pos_p10,0.8838746786117554,,,pos_p10,197,175,22,0.8883248730964467,0.8845090866088867,0.9605930665422817,0.9927778244018555
0,pos_min,0.8534221649169922,,,pos_min,221,186,35,0.8416289592760181,0.8541345000267029,0.9508423961665295,0.9927778244018555
