unlabeled_positive_count,unlabeled_negative_count,unlabeled_bad_fraction,seed,score_family,selector,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_hidden_positive_recall,selected_score_min,selected_score_mean,selected_score_max,estimated_positive_mass,effective_min,score_gap,labeled_positive_score_mean,labeled_negative_score_mean,adaptive_masscap_mode
40,80,0.6666666666666666,1,bad_aware_pos_vs_neg,coverage_gap,77,40,37,0.5194805194805194,1.0,0.36289897561073303,0.5910140829426902,0.8971351385116577,51.661037674982104,40,0.023947060108184814,0.8186672270298004,0.16900369971990586,
40,80,0.6666666666666666,1,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.5,0.7060146927833557,0.8043810188770294,0.8971351385116577,51.661037674982104,40,0.023947060108184814,0.8186672270298004,0.16900369971990586,
40,80,0.6666666666666666,1,bad_aware_pos_vs_neg,top40,40,31,9,0.775,0.775,0.5499919652938843,0.7142155140638351,0.8971351385116577,51.661037674982104,40,0.023947060108184814,0.8186672270298004,0.16900369971990586,
40,80,0.6666666666666666,1,bad_aware_pos_vs_neg,top80,80,40,40,0.5,1.0,0.3266757130622864,0.5813701584935188,0.8971351385116577,51.661037674982104,40,0.023947060108184814,0.8186672270298004,0.16900369971990586,
40,80,0.6666666666666666,1,positive_only_nn,top20,20,20,0,1.0,0.5,-0.2161317765712738,-0.15110397338867188,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,1,positive_only_nn,top40,40,31,9,0.775,0.775,-0.3367440700531006,-0.2168174970895052,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,1,positive_only_nn,top80,80,37,43,0.4625,0.925,-0.49846115708351135,-0.31924673821777105,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,1,positive_vs_unlabeled,top20,20,11,9,0.55,0.275,0.33407318592071533,0.433285129070282,0.6519157290458679,,,,,,
40,80,0.6666666666666666,1,positive_vs_unlabeled,top40,40,16,24,0.4,0.4,0.1907145231962204,0.34299001581966876,0.6519157290458679,,,,,,
40,80,0.6666666666666666,1,positive_vs_unlabeled,top80,80,25,55,0.3125,0.625,0.04695641249418259,0.22591550797224044,0.6519157290458679,,,,,,
40,80,0.6666666666666666,2,bad_aware_pos_vs_neg,adaptive_masscap,48,37,11,0.7708333333333334,0.925,0.48336854577064514,0.6586938674251238,0.8756449818611145,47.143512414474024,40,0.03666582703590393,0.8219716072082519,0.1781330592930317,top_estimated_mass
40,80,0.6666666666666666,2,bad_aware_pos_vs_neg,coverage_gap,72,40,32,0.5555555555555556,1.0,0.3691454827785492,0.5815849656032192,0.8756449818611145,47.143512414474024,40,0.03666582703590393,0.8219716072082519,0.1781330592930317,
40,80,0.6666666666666666,2,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.5,0.7220404744148254,0.7875964790582657,0.8756449818611145,47.143512414474024,40,0.03666582703590393,0.8219716072082519,0.1781330592930317,
40,80,0.6666666666666666,2,bad_aware_pos_vs_neg,top40,40,34,6,0.85,0.85,0.5301059484481812,0.6901658356189728,0.8756449818611145,47.143512414474024,40,0.03666582703590393,0.8219716072082519,0.1781330592930317,
40,80,0.6666666666666666,2,bad_aware_pos_vs_neg,top80,80,40,40,0.5,1.0,0.26173892617225647,0.553310801833868,0.8756449818611145,47.143512414474024,40,0.03666582703590393,0.8219716072082519,0.1781330592930317,
40,80,0.6666666666666666,2,positive_only_nn,top20,20,20,0,1.0,0.5,-0.2161317765712738,-0.15110397338867188,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,2,positive_only_nn,top40,40,31,9,0.775,0.775,-0.3367440700531006,-0.2168174970895052,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,2,positive_only_nn,top80,80,37,43,0.4625,0.925,-0.49846115708351135,-0.31924673821777105,-0.08061140030622482,,,,,,
40,80,0.6666666666666666,2,positive_vs_unlabeled,top20,20,11,9,0.55,0.275,0.3141847550868988,0.421837055683136,0.6407476663589478,,,,,,
40,80,0.6666666666666666,2,positive_vs_unlabeled,top40,40,16,24,0.4,0.4,0.19573107361793518,0.3364888869225979,0.6407476663589478,,,,,,
40,80,0.6666666666666666,2,positive_vs_unlabeled,top80,80,26,54,0.325,0.65,0.054076507687568665,0.22320745973847805,0.6407476663589478,,,,,,
50,80,0.6153846153846154,0,bad_aware_pos_vs_neg,adaptive_masscap,45,39,6,0.8666666666666667,0.78,0.5783588886260986,0.7217068142361112,0.8882027864456177,57.8100248765668,40,0.02678745985031128,0.8238640129566193,0.1804295688867569,coverage_gap
50,80,0.6153846153846154,0,bad_aware_pos_vs_neg,coverage_gap,45,39,6,0.8666666666666667,0.78,0.5783588886260986,0.7217068142361112,0.8882027864456177,57.8100248765668,40,0.02678745985031128,0.8238640129566193,0.1804295688867569,
50,80,0.6153846153846154,0,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.4,0.7506561279296875,0.8133363395929336,0.8882027864456177,57.8100248765668,40,0.02678745985031128,0.8238640129566193,0.1804295688867569,
50,80,0.6153846153846154,0,bad_aware_pos_vs_neg,top40,40,36,4,0.9,0.72,0.605596661567688,0.738338953256607,0.8882027864456177,57.8100248765668,40,0.02678745985031128,0.8238640129566193,0.1804295688867569,
50,80,0.6153846153846154,0,bad_aware_pos_vs_neg,top80,80,50,30,0.625,1.0,0.38857847452163696,0.615689504891634,0.8882027864456177,57.8100248765668,40,0.02678745985031128,0.8238640129566193,0.1804295688867569,
50,80,0.6153846153846154,0,positive_only_nn,top20,20,20,0,1.0,0.4,-0.18489307165145874,-0.14275137707591057,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,0,positive_only_nn,top40,40,37,3,0.925,0.74,-0.2823304533958435,-0.18791347183287144,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,0,positive_only_nn,top80,80,47,33,0.5875,0.94,-0.45639514923095703,-0.28554983753710983,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,0,positive_vs_unlabeled,top20,20,13,7,0.65,0.26,0.3151339590549469,0.41660879254341127,0.5995084643363953,,,,,,
50,80,0.6153846153846154,0,positive_vs_unlabeled,top40,40,19,21,0.475,0.38,0.19973738491535187,0.3318283576518297,0.5995084643363953,,,,,,
50,80,0.6153846153846154,0,positive_vs_unlabeled,top80,80,31,49,0.3875,0.62,0.06252121180295944,0.22861465606838466,0.5995084643363953,,,,,,
50,80,0.6153846153846154,1,bad_aware_pos_vs_neg,adaptive_masscap,47,39,8,0.8297872340425532,0.78,0.5856764316558838,0.7291848938515846,0.9192591309547424,60.30405028268602,40,0.01614999771118164,0.8182094097137451,0.17052728161215783,coverage_gap
50,80,0.6153846153846154,1,bad_aware_pos_vs_neg,coverage_gap,47,39,8,0.8297872340425532,0.78,0.5856764316558838,0.7291848938515846,0.9192591309547424,60.30405028268602,40,0.01614999771118164,0.8182094097137451,0.17052728161215783,
50,80,0.6153846153846154,1,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.4,0.7512249946594238,0.8294228941202164,0.9192591309547424,60.30405028268602,40,0.01614999771118164,0.8182094097137451,0.17052728161215783,
50,80,0.6153846153846154,1,bad_aware_pos_vs_neg,top40,40,36,4,0.9,0.72,0.6113775968551636,0.751877772808075,0.9192591309547424,60.30405028268602,40,0.01614999771118164,0.8182094097137451,0.17052728161215783,
50,80,0.6153846153846154,1,bad_aware_pos_vs_neg,top80,80,50,30,0.625,1.0,0.41165491938591003,0.6282490428537131,0.9192591309547424,60.30405028268602,40,0.01614999771118164,0.8182094097137451,0.17052728161215783,
50,80,0.6153846153846154,1,positive_only_nn,top20,20,20,0,1.0,0.4,-0.18489307165145874,-0.14275137707591057,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,1,positive_only_nn,top40,40,37,3,0.925,0.74,-0.2823304533958435,-0.18791347183287144,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,1,positive_only_nn,top80,80,47,33,0.5875,0.94,-0.45639514923095703,-0.28554983753710983,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,1,positive_vs_unlabeled,top20,20,12,8,0.6,0.24,0.32775938510894775,0.4353377029299736,0.6607444286346436,,,,,,
50,80,0.6153846153846154,1,positive_vs_unlabeled,top40,40,19,21,0.475,0.38,0.205048069357872,0.3458155833184719,0.6607444286346436,,,,,,
50,80,0.6153846153846154,1,positive_vs_unlabeled,top80,80,30,50,0.375,0.6,0.06271742284297943,0.23489794488996268,0.6607444286346436,,,,,,
50,80,0.6153846153846154,2,bad_aware_pos_vs_neg,adaptive_masscap,56,45,11,0.8035714285714286,0.9,0.4976680278778076,0.6743257120251656,0.8758513331413269,55.59493532134081,40,0.016978800296783447,0.8208247125148773,0.17946375757455826,top_estimated_mass
50,80,0.6153846153846154,2,bad_aware_pos_vs_neg,coverage_gap,74,50,24,0.6756756756756757,1.0,0.4206979274749756,0.6209428982960211,0.8758513331413269,55.59493532134081,40,0.016978800296783447,0.8208247125148773,0.17946375757455826,
50,80,0.6153846153846154,2,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.4,0.7520860433578491,0.8020527184009552,0.8758513331413269,55.59493532134081,40,0.016978800296783447,0.8208247125148773,0.17946375757455826,
50,80,0.6153846153846154,2,bad_aware_pos_vs_neg,top40,40,39,1,0.975,0.78,0.5822650790214539,0.728978218138218,0.8758513331413269,55.59493532134081,40,0.016978800296783447,0.8208247125148773,0.17946375757455826,
50,80,0.6153846153846154,2,bad_aware_pos_vs_neg,top80,80,50,30,0.625,1.0,0.3872362971305847,0.6038423333317041,0.8758513331413269,55.59493532134081,40,0.016978800296783447,0.8208247125148773,0.17946375757455826,
50,80,0.6153846153846154,2,positive_only_nn,top20,20,20,0,1.0,0.4,-0.18489307165145874,-0.14275137707591057,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,2,positive_only_nn,top40,40,37,3,0.925,0.74,-0.2823304533958435,-0.18791347183287144,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,2,positive_only_nn,top80,80,47,33,0.5875,0.94,-0.45639514923095703,-0.28554983753710983,-0.08021673560142517,,,,,,
50,80,0.6153846153846154,2,positive_vs_unlabeled,top20,20,13,7,0.65,0.26,0.32366156578063965,0.4221062123775482,0.6452409625053406,,,,,,
50,80,0.6153846153846154,2,positive_vs_unlabeled,top40,40,20,20,0.5,0.4,0.1923692226409912,0.33966804333031175,0.6452409625053406,,,,,,
50,80,0.6153846153846154,2,positive_vs_unlabeled,top80,80,32,48,0.4,0.64,0.05900778993964195,0.23047941639088093,0.6452409625053406,,,,,,
60,80,0.5714285714285714,0,bad_aware_pos_vs_neg,adaptive_masscap,55,49,6,0.8909090909090909,0.8166666666666667,0.5774808526039124,0.7207762934944847,0.887573778629303,66.1196865776397,40,0.023776590824127197,0.8235240340232849,0.18113345131278039,coverage_gap
60,80,0.5714285714285714,0,bad_aware_pos_vs_neg,coverage_gap,55,49,6,0.8909090909090909,0.8166666666666667,0.5774808526039124,0.7207762934944847,0.887573778629303,66.1196865776397,40,0.023776590824127197,0.8235240340232849,0.18113345131278039,
60,80,0.5714285714285714,0,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.3333333333333333,0.7705526351928711,0.8214714765548706,0.887573778629303,66.1196865776397,40,0.023776590824127197,0.8235240340232849,0.18113345131278039,
60,80,0.5714285714285714,0,bad_aware_pos_vs_neg,top40,40,39,1,0.975,0.65,0.6441383361816406,0.7630720838904381,0.887573778629303,66.1196865776397,40,0.023776590824127197,0.8235240340232849,0.18113345131278039,
60,80,0.5714285714285714,0,bad_aware_pos_vs_neg,top80,80,58,22,0.725,0.9666666666666667,0.4409191906452179,0.6536979123950004,0.887573778629303,66.1196865776397,40,0.023776590824127197,0.8235240340232849,0.18113345131278039,
60,80,0.5714285714285714,0,positive_only_nn,top20,20,20,0,1.0,0.3333333333333333,-0.18078187108039856,-0.14001843966543676,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,0,positive_only_nn,top40,40,39,1,0.975,0.65,-0.2656174600124359,-0.17966022659093142,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,0,positive_only_nn,top80,80,56,24,0.7,0.9333333333333333,-0.42969754338264465,-0.2619426847435534,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,0,positive_vs_unlabeled,top20,20,13,7,0.65,0.21666666666666667,0.3100336790084839,0.41586940437555314,0.5731989741325378,,,,,,
60,80,0.5714285714285714,0,positive_vs_unlabeled,top40,40,20,20,0.5,0.3333333333333333,0.20101617276668549,0.33087734803557395,0.5731989741325378,,,,,,
60,80,0.5714285714285714,0,positive_vs_unlabeled,top80,80,32,48,0.4,0.5333333333333333,0.07580200582742691,0.23145981626585127,0.5731989741325378,,,,,,
60,80,0.5714285714285714,1,bad_aware_pos_vs_neg,adaptive_masscap,57,49,8,0.8596491228070176,0.8166666666666667,0.5703368782997131,0.7248411147218001,0.9171738028526306,68.25765429478751,40,0.013305604457855225,0.8172576308250428,0.17195123434066772,coverage_gap
60,80,0.5714285714285714,1,bad_aware_pos_vs_neg,coverage_gap,57,49,8,0.8596491228070176,0.8166666666666667,0.5703368782997131,0.7248411147218001,0.9171738028526306,68.25765429478751,40,0.013305604457855225,0.8172576308250428,0.17195123434066772,
60,80,0.5714285714285714,1,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.3333333333333333,0.7675073146820068,0.8400437951087951,0.9171738028526306,68.25765429478751,40,0.013305604457855225,0.8172576308250428,0.17195123434066772,
60,80,0.5714285714285714,1,bad_aware_pos_vs_neg,top40,40,39,1,0.975,0.65,0.6479237079620361,0.7734536424279213,0.9171738028526306,68.25765429478751,40,0.013305604457855225,0.8172576308250428,0.17195123434066772,
60,80,0.5714285714285714,1,bad_aware_pos_vs_neg,top80,80,60,20,0.75,1.0,0.46343326568603516,0.6611144330352545,0.9171738028526306,68.25765429478751,40,0.013305604457855225,0.8172576308250428,0.17195123434066772,
60,80,0.5714285714285714,1,positive_only_nn,top20,20,20,0,1.0,0.3333333333333333,-0.18078187108039856,-0.14001843966543676,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,1,positive_only_nn,top40,40,39,1,0.975,0.65,-0.2656174600124359,-0.17966022659093142,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,1,positive_only_nn,top80,80,56,24,0.7,0.9333333333333333,-0.42969754338264465,-0.2619426847435534,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,1,positive_vs_unlabeled,top20,20,13,7,0.65,0.21666666666666667,0.34467825293540955,0.4440851464867592,0.6530464291572571,,,,,,
60,80,0.5714285714285714,1,positive_vs_unlabeled,top40,40,20,20,0.5,0.3333333333333333,0.21740716695785522,0.35447508096694946,0.6530464291572571,,,,,,
60,80,0.5714285714285714,1,positive_vs_unlabeled,top80,80,34,46,0.425,0.5666666666666667,0.06890574097633362,0.2440076269209385,0.6530464291572571,,,,,,
60,80,0.5714285714285714,2,bad_aware_pos_vs_neg,adaptive_masscap,49,48,1,0.9795918367346939,0.8,0.5908119678497314,0.7293115270381071,0.8753777146339417,64.15794670577728,40,0.018530964851379395,0.8194297730922699,0.180983055382967,coverage_gap
60,80,0.5714285714285714,2,bad_aware_pos_vs_neg,coverage_gap,49,48,1,0.9795918367346939,0.8,0.5908119678497314,0.7293115270381071,0.8753777146339417,64.15794670577728,40,0.018530964851379395,0.8194297730922699,0.180983055382967,
60,80,0.5714285714285714,2,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.3333333333333333,0.7719480395317078,0.8079558402299881,0.8753777146339417,64.15794670577728,40,0.018530964851379395,0.8194297730922699,0.180983055382967,
60,80,0.5714285714285714,2,bad_aware_pos_vs_neg,top40,40,40,0,1.0,0.6666666666666666,0.6487011909484863,0.7550600171089172,0.8753777146339417,64.15794670577728,40,0.018530964851379395,0.8194297730922699,0.180983055382967,
60,80,0.5714285714285714,2,bad_aware_pos_vs_neg,top80,80,60,20,0.75,1.0,0.4312441945075989,0.6424739446491003,0.8753777146339417,64.15794670577728,40,0.018530964851379395,0.8194297730922699,0.180983055382967,
60,80,0.5714285714285714,2,positive_only_nn,top20,20,20,0,1.0,0.3333333333333333,-0.18078187108039856,-0.14001843966543676,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,2,positive_only_nn,top40,40,39,1,0.975,0.65,-0.2656174600124359,-0.17966022659093142,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,2,positive_only_nn,top80,80,56,24,0.7,0.9333333333333333,-0.42969754338264465,-0.2619426847435534,-0.07879472523927689,,,,,,
60,80,0.5714285714285714,2,positive_vs_unlabeled,top20,20,12,8,0.6,0.2,0.3405425548553467,0.43424815982580184,0.6376848816871643,,,,,,
60,80,0.5714285714285714,2,positive_vs_unlabeled,top40,40,21,19,0.525,0.35,0.2192308008670807,0.35242540016770363,0.6376848816871643,,,,,,
60,80,0.5714285714285714,2,positive_vs_unlabeled,top80,80,36,44,0.45,0.6,0.07786748558282852,0.24746290436014534,0.6376848816871643,,,,,,
70,80,0.5333333333333333,0,bad_aware_pos_vs_neg,adaptive_masscap,64,58,6,0.90625,0.8285714285714286,0.5764231085777283,0.725578865967691,0.8998093008995056,74.67556917291046,40,0.019651830196380615,0.8229589283466339,0.18174652457237245,coverage_gap
70,80,0.5333333333333333,0,bad_aware_pos_vs_neg,coverage_gap,64,58,6,0.90625,0.8285714285714286,0.5764231085777283,0.725578865967691,0.8998093008995056,74.67556917291046,40,0.019651830196380615,0.8229589283466339,0.18174652457237245,
70,80,0.5333333333333333,0,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.2857142857142857,0.7799900770187378,0.8362848341464997,0.8998093008995056,74.67556917291046,40,0.019651830196380615,0.8229589283466339,0.18174652457237245,
70,80,0.5333333333333333,0,bad_aware_pos_vs_neg,top40,40,39,1,0.975,0.5571428571428572,0.6838701963424683,0.7855135962367058,0.8998093008995056,74.67556917291046,40,0.019651830196380615,0.8229589283466339,0.18174652457237245,
70,80,0.5333333333333333,0,bad_aware_pos_vs_neg,top80,80,66,14,0.825,0.9428571428571428,0.5030496716499329,0.686109334230423,0.8998093008995056,74.67556917291046,40,0.019651830196380615,0.8229589283466339,0.18174652457237245,
70,80,0.5333333333333333,0,positive_only_nn,top20,20,20,0,1.0,0.2857142857142857,-0.17737029492855072,-0.13873109109699727,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,0,positive_only_nn,top40,40,40,0,1.0,0.5714285714285714,-0.24194055795669556,-0.17231491040438413,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,0,positive_only_nn,top80,80,65,15,0.8125,0.9285714285714286,-0.39612603187561035,-0.24180911844596267,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,0,positive_vs_unlabeled,top20,20,14,6,0.7,0.2,0.33481717109680176,0.446314337849617,0.5977684855461121,,,,,,
70,80,0.5333333333333333,0,positive_vs_unlabeled,top40,40,21,19,0.525,0.3,0.22193917632102966,0.3546127613633871,0.5977684855461121,,,,,,
70,80,0.5333333333333333,0,positive_vs_unlabeled,top80,80,35,45,0.4375,0.5,0.08265779167413712,0.2493699247017503,0.5977684855461121,,,,,,
70,80,0.5333333333333333,1,bad_aware_pos_vs_neg,adaptive_masscap,40,40,0,1.0,0.5714285714285714,0.6882392764091492,0.7952726766467094,0.9153320789337158,76.61857488476102,40,0.016273438930511475,0.8167421102523804,0.1733545444905758,coverage_gap
70,80,0.5333333333333333,1,bad_aware_pos_vs_neg,coverage_gap,40,40,0,1.0,0.5714285714285714,0.6882392764091492,0.7952726766467094,0.9153320789337158,76.61857488476102,40,0.016273438930511475,0.8167421102523804,0.1733545444905758,
70,80,0.5333333333333333,1,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.2857142857142857,0.7965518236160278,0.8522196501493454,0.9153320789337158,76.61857488476102,40,0.016273438930511475,0.8167421102523804,0.1733545444905758,
70,80,0.5333333333333333,1,bad_aware_pos_vs_neg,top40,40,40,0,1.0,0.5714285714285714,0.6882392764091492,0.7952726766467094,0.9153320789337158,76.61857488476102,40,0.016273438930511475,0.8167421102523804,0.1733545444905758,
70,80,0.5333333333333333,1,bad_aware_pos_vs_neg,top80,80,65,15,0.8125,0.9285714285714286,0.4985888600349426,0.6918729729950428,0.9153320789337158,76.61857488476102,40,0.016273438930511475,0.8167421102523804,0.1733545444905758,
70,80,0.5333333333333333,1,positive_only_nn,top20,20,20,0,1.0,0.2857142857142857,-0.17737029492855072,-0.13873109109699727,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,1,positive_only_nn,top40,40,40,0,1.0,0.5714285714285714,-0.24194055795669556,-0.17231491040438413,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,1,positive_only_nn,top80,80,65,15,0.8125,0.9285714285714286,-0.39612603187561035,-0.24180911844596267,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,1,positive_vs_unlabeled,top20,20,14,6,0.7,0.2,0.3526342213153839,0.4662688136100769,0.6596515774726868,,,,,,
70,80,0.5333333333333333,1,positive_vs_unlabeled,top40,40,21,19,0.525,0.3,0.23508688807487488,0.37337079718708993,0.6596515774726868,,,,,,
70,80,0.5333333333333333,1,positive_vs_unlabeled,top80,80,36,44,0.45,0.5142857142857142,0.07713925838470459,0.2612131762318313,0.6596515774726868,,,,,,
70,80,0.5333333333333333,2,bad_aware_pos_vs_neg,adaptive_masscap,58,57,1,0.9827586206896551,0.8142857142857143,0.5913039445877075,0.728697245490962,0.8748872876167297,72.42630484304226,40,0.01803004741668701,0.8182953476905823,0.18252443969249726,coverage_gap
70,80,0.5333333333333333,2,bad_aware_pos_vs_neg,coverage_gap,58,57,1,0.9827586206896551,0.8142857142857143,0.5913039445877075,0.728697245490962,0.8748872876167297,72.42630484304226,40,0.01803004741668701,0.8182953476905823,0.18252443969249726,
70,80,0.5333333333333333,2,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.2857142857142857,0.7764400839805603,0.8144748389720917,0.8748872876167297,72.42630484304226,40,0.01803004741668701,0.8182953476905823,0.18252443969249726,
70,80,0.5333333333333333,2,bad_aware_pos_vs_neg,top40,40,40,0,1.0,0.5714285714285714,0.6829294562339783,0.7711288258433342,0.8748872876167297,72.42630484304226,40,0.01803004741668701,0.8182953476905823,0.18252443969249726,
70,80,0.5333333333333333,2,bad_aware_pos_vs_neg,top80,80,68,12,0.85,0.9714285714285714,0.48212260007858276,0.6739081665873528,0.8748872876167297,72.42630484304226,40,0.01803004741668701,0.8182953476905823,0.18252443969249726,
70,80,0.5333333333333333,2,positive_only_nn,top20,20,20,0,1.0,0.2857142857142857,-0.17737029492855072,-0.13873109109699727,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,2,positive_only_nn,top40,40,40,0,1.0,0.5714285714285714,-0.24194055795669556,-0.17231491040438413,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,2,positive_only_nn,top80,80,65,15,0.8125,0.9285714285714286,-0.39612603187561035,-0.24180911844596267,-0.07791799306869507,,,,,,
70,80,0.5333333333333333,2,positive_vs_unlabeled,top20,20,13,7,0.65,0.18571428571428572,0.35410016775131226,0.4538449540734291,0.661253809928894,,,,,,
70,80,0.5333333333333333,2,positive_vs_unlabeled,top40,40,22,18,0.55,0.3142857142857143,0.24038831889629364,0.36826860569417474,0.661253809928894,,,,,,
70,80,0.5333333333333333,2,positive_vs_unlabeled,top80,80,38,42,0.475,0.5428571428571428,0.08518889546394348,0.2592606307938695,0.661253809928894,,,,,,
80,80,0.5,0,bad_aware_pos_vs_neg,adaptive_masscap,73,67,6,0.9178082191780822,0.8375,0.5699806213378906,0.7241660078910932,0.9103220701217651,82.32520663291139,40,0.01969534158706665,0.82299884557724,0.18193423971533776,coverage_gap
80,80,0.5,0,bad_aware_pos_vs_neg,coverage_gap,73,67,6,0.9178082191780822,0.8375,0.5699806213378906,0.7241660078910932,0.9103220701217651,82.32520663291139,40,0.01969534158706665,0.82299884557724,0.18193423971533776,
80,80,0.5,0,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.25,0.7941805720329285,0.8412068963050843,0.9103220701217651,82.32520663291139,40,0.01969534158706665,0.82299884557724,0.18193423971533776,
80,80,0.5,0,bad_aware_pos_vs_neg,top40,40,40,0,1.0,0.5,0.7068200707435608,0.7955948784947395,0.9103220701217651,82.32520663291139,40,0.01969534158706665,0.82299884557724,0.18193423971533776,
80,80,0.5,0,bad_aware_pos_vs_neg,top80,80,72,8,0.9,0.9,0.5288740396499634,0.7081220485270023,0.9103220701217651,82.32520663291139,40,0.01969534158706665,0.82299884557724,0.18193423971533776,
80,80,0.5,0,positive_only_nn,top20,20,20,0,1.0,0.25,-0.16933099925518036,-0.1356305345892906,-0.07759084552526474,,,,,,
80,80,0.5,0,positive_only_nn,top40,40,40,0,1.0,0.5,-0.22782152891159058,-0.16723201014101505,-0.07759084552526474,,,,,,
80,80,0.5,0,positive_only_nn,top80,80,69,11,0.8625,0.8625,-0.3454360067844391,-0.226400257460773,-0.07759084552526474,,,,,,
80,80,0.5,0,positive_vs_unlabeled,top20,20,14,6,0.7,0.175,0.3366994559764862,0.45101151168346404,0.6463959813117981,,,,,,
80,80,0.5,0,positive_vs_unlabeled,top40,40,23,17,0.575,0.2875,0.22554540634155273,0.36417219452559946,0.6463959813117981,,,,,,
80,80,0.5,0,positive_vs_unlabeled,top80,80,37,43,0.4625,0.4625,0.09804002195596695,0.26092346394434573,0.6463959813117981,,,,,,
80,80,0.5,1,bad_aware_pos_vs_neg,adaptive_masscap,45,45,0,1.0,0.5625,0.6903260350227356,0.7971914635764228,0.9403827786445618,84.59686269177442,40,0.02066558599472046,0.8168541669845581,0.17366430312395095,coverage_gap
80,80,0.5,1,bad_aware_pos_vs_neg,coverage_gap,45,45,0,1.0,0.5625,0.6903260350227356,0.7971914635764228,0.9403827786445618,84.59686269177442,40,0.02066558599472046,0.8168541669845581,0.17366430312395095,
80,80,0.5,1,bad_aware_pos_vs_neg,top20,20,20,0,1.0,0.25,0.8099285960197449,0.862580406665802,0.9403827786445618,84.59686269177442,40,0.02066558599472046,0.8168541669845581,0.17366430312395095,
80,80,0.5,1,bad_aware_pos_vs_neg,top40,40,40,0,1.0,0.5,0.7131102085113525,0.8098907202482224,0.9403827786445618,84.59686269177442,40,0.02066558599472046,0.8168541669845581,0.17366430312395095,
80,80,0.5,1,bad_aware_pos_vs_neg,top80,80,70,10,0.875,0.875,0.5334497094154358,0.7160318836569786,0.9403827786445618,84.59686269177442,40,0.02066558599472046,0.8168541669845581,0.17366430312395095,
80,80,0.5,1,positive_only_nn,top20,20,20,0,1.0,0.25,-0.16933099925518036,-0.1356305345892906,-0.07759084552526474,,,,,,
80,80,0.5,1,positive_only_nn,top40,40,40,0,1.0,0.5,-0.22782152891159058,-0.16723201014101505,-0.07759084552526474,,,,,,
80,80,0.5,1,positive_only_nn,top80,80,69,11,0.8625,0.8625,-0.3454360067844391,-0.226400257460773,-0.07759084552526474,,,,,,
80,80,0.5,1,positive_vs_unlabeled,top20,20,15,5,0.75,0.1875,0.358943909406662,0.47083787620067596,0.6744814515113831,,,,,,
80,80,0.5,1,positive_vs_unlabeled,top40,40,20,20,0.5,0.25,0.23172420263290405,0.38013055697083475,0.6744814515113831,,,,,,
80,80,0.5,1,positive_vs_unlabeled,top80,80,37,43,0.4625,0.4625,0.0932682678103447,0.269477332290262,0.6744814515113831,,,,,,
80,80,0.5,2,bad_aware_pos_vs_neg,adaptive_masscap,66,65,1,0.9848484848484849,0.8125,0.589424192905426,0.7294957240422567,0.8913596272468567,80.35577807088853,40,0.016429603099822998,0.8180728614330292,0.1831069640815258,coverage_gap
80,80,0.5,2,bad_aware_pos_vs_neg,coverage_gap,66,65,1,0.9848484848484849,0.8125,0.589424192905426,0.7294957240422567,0.8913596272468567,80.35577807088853,40,0.016429603099822998,0.8180728614330292,0.1831069640815258,
