seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9489005327224731,0.8007733821868896,0.8762074530124664,0.971824586391449,0.9911632716655732,0.9972380995750427,0.05541253112023696,0.0017331038834527135,0.002140113280620426,0.0308013753965497,0.1056390210986137,0.2034512311220169
