split_seed,candidate_id,candidate_tag,train_demo_count,selected_unlabeled,selected_hidden_positive,selected_hidden_bad,support_purity,hidden_positive_recall,hidden_bad_admission,config_path,train_output_dir,eval_output_dir,train_filter_key
11,bad_neighbor_safe_top40,bns40,50,40,40,0,1.000,0.500,0.000,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/bns40/setup/config.json,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/bns40/train,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/bns40/eval_smoke,v02risk_can40_s11_bns40_seed0_train
11,positive_nn_risk_fusion_top40,pnrf40,50,40,40,0,1.000,0.500,0.000,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnrf40/setup/config.json,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnrf40/train,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnrf40/eval_smoke,v02risk_can40_s11_pnrf40_seed0_train
11,positive_nn_top40,pnn40,50,40,40,0,1.000,0.500,0.000,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnn40/setup/config.json,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnn40/train,results/final_paper/ablations/v02_action_risk_endpoint_smoke_can40/split11/pnn40/eval_smoke,v02risk_can40_s11_pnn40_seed0_train
