split_seed,candidate_id,candidate_tag,train_demo_count,selected_unlabeled,selected_hidden_positive,selected_hidden_bad,support_purity,hidden_positive_recall,hidden_bad_admission,config_path,train_output_dir,eval_output_dir,train_filter_key
33,positive_nn_risk_union_top40,positive_nn_risk_union_top40,57,47,39,8,0.830,0.975,0.100,results/final_paper/ablations/v02_union_endpoint_200ep_can40/split33/positive_nn_risk_union_top40/setup/config.json,results/final_paper/ablations/v02_union_endpoint_200ep_can40/split33/positive_nn_risk_union_top40/train,results/final_paper/ablations/v02_union_endpoint_200ep_can40/split33/positive_nn_risk_union_top40/eval_smoke,v02union200_can40_s33_positive_nn_risk_union_top40_seed0_train
