seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9804597198963165,0.9400264620780945,0.968686830997467,0.9848939180374146,0.9925493597984314,0.9928041696548462,0.020480460254475474,0.003342726966366172,0.0034100655000656845,0.018063673749566078,0.03655943982303142,0.053399182856082916
