run,checkpoint_epoch,checkpoint,filter_name,filter_key,num_sequences,num_batches_scored,loss,log_likelihood,rollout_success,rollout_return,rollout_len
hard_posmin_seed0,200,results/robomimic_can_mg_shuffle42_posmin_seed0_train/can_mg_shuffle42_posmin_official_bc_rnn_seed0/20260622151726/models/model_epoch_200.pth,labeled_positive,tri_can_mg_proxy_shuffle42_labeled_positive,1500,15,22915293.0,-22915293.0,0.1,0.1,367.4
hard_posmin_seed0,200,results/robomimic_can_mg_shuffle42_posmin_seed0_train/can_mg_shuffle42_posmin_official_bc_rnn_seed0/20260622151726/models/model_epoch_200.pth,labeled_negative,tri_can_mg_proxy_shuffle42_labeled_negative,1500,15,193200925.86666667,-193200925.86666667,0.1,0.1,367.4
hard_posmin_seed0,200,results/robomimic_can_mg_shuffle42_posmin_seed0_train/can_mg_shuffle42_posmin_official_bc_rnn_seed0/20260622151726/models/model_epoch_200.pth,valid_positive,tri_can_mg_proxy_shuffle42_valid_positive,3000,30,42532609.666666664,-42532609.666666664,0.1,0.1,367.4
hard_posmin_seed0,200,results/robomimic_can_mg_shuffle42_posmin_seed0_train/can_mg_shuffle42_posmin_official_bc_rnn_seed0/20260622151726/models/model_epoch_200.pth,valid_negative,tri_can_mg_proxy_shuffle42_valid_negative,3000,30,141598784.4,-141598784.4,0.1,0.1,367.4
soft_weighted_seed0,200,results/robomimic_can_mg_shuffle42_weighted_prob_seed0_train/can_mg_shuffle42_weighted_prob_official_bc_rnn_seed0/20260622152107/models/model_epoch_200.pth,labeled_positive,tri_can_mg_proxy_shuffle42_labeled_positive,1500,15,27205224.466666665,-27205224.466666665,0.1,0.1,367.5
soft_weighted_seed0,200,results/robomimic_can_mg_shuffle42_weighted_prob_seed0_train/can_mg_shuffle42_weighted_prob_official_bc_rnn_seed0/20260622152107/models/model_epoch_200.pth,labeled_negative,tri_can_mg_proxy_shuffle42_labeled_negative,1500,15,92123728.26666667,-92123728.26666667,0.1,0.1,367.5
soft_weighted_seed0,200,results/robomimic_can_mg_shuffle42_weighted_prob_seed0_train/can_mg_shuffle42_weighted_prob_official_bc_rnn_seed0/20260622152107/models/model_epoch_200.pth,valid_positive,tri_can_mg_proxy_shuffle42_valid_positive,3000,30,38082416.6,-38082416.6,0.1,0.1,367.5
soft_weighted_seed0,200,results/robomimic_can_mg_shuffle42_weighted_prob_seed0_train/can_mg_shuffle42_weighted_prob_official_bc_rnn_seed0/20260622152107/models/model_epoch_200.pth,valid_negative,tri_can_mg_proxy_shuffle42_valid_negative,3000,30,73233349.2,-73233349.2,0.1,0.1,367.5
