task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
lift_mg,mg_sparse,33,triage_bc,0,102,102,0,1.0,112,final_lift_mg_mg_sparse_s33_positive_plus_classifier_demo_threshold_unlabeled_demos_pos_min_seed0_train
