seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.04700370132923126,40,score_gap_posx,76,40,36,0.5263157894736842,0.2838936746120453,0.5667705602551761,0.9201218485832214
0,adaptive_posmass,45.75688739788796,0.04700370132923126,40,adaptive_posmass_coverage_gap,76,40,36,0.5263157894736842,0.2838936746120453,0.5667705602551761,0.9201218485832214
0,adaptive_masscap,45.75688739788796,0.04700370132923126,40,adaptive_masscap_top_estimated_mass,46,33,13,0.717391304347826,0.48521164059638977,0.6844885802787283,0.9201218485832214
0,top_posx2,,,20,top_posx2,20,18,2,0.9,0.7071766257286072,0.8162895917892456,0.9201218485832214
0,top_posx3,,,30,top_posx3,30,25,5,0.8333333333333334,0.5893762111663818,0.7646408677101135,0.9201218485832214
0,top_posx4,,,40,top_posx4,40,29,11,0.725,0.5084319114685059,0.7128409534692765,0.9201218485832214
0,neg_max,0.2995622754096985,,,neg_max,70,40,30,0.5714285714285714,0.31721580028533936,0.5905940685953412,0.9201218485832214
0,mid_mean,0.5003818893805146,,,mid_mean,41,29,12,0.7073170731707317,0.5055453181266785,0.7077849623633594,0.9201218485832214
0,mid_minpos_maxneg,0.5411598980426788,,,mid_minpos_maxneg,37,28,9,0.7567567567567568,0.5493036508560181,0.7283415971575556,0.9201218485832214
0,pos_p10,0.8218098402023315,,,pos_p10,10,10,0,1.0,0.8233069777488708,0.864612478017807,0.9201218485832214
0,pos_min,0.7827575206756592,,,pos_min,15,15,0,1.0,0.794931173324585,0.8422702471415202,0.9201218485832214
