seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.8892338275909424,0.7827575206756592,0.8218098402023315,0.9097066521644592,0.9263796389102936,0.9343443512916565,0.11152995117008686,0.006083957850933075,0.01729504335671663,0.07684849947690964,0.2857578039169312,0.2995622754096985
