seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.017955005168914795,40,score_gap_posx,40,39,1,0.975,0.6860126256942749,0.7608057826757431,0.9084998369216919
0,adaptive_posmass,73.53538357110949,0.017955005168914795,40,adaptive_posmass_coverage_gap,40,39,1,0.975,0.6860126256942749,0.7608057826757431,0.9084998369216919
0,adaptive_masscap,73.53538357110949,0.017955005168914795,40,adaptive_masscap_coverage_gap,40,39,1,0.975,0.6860126256942749,0.7608057826757431,0.9084998369216919
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.7571081519126892,0.8107316821813584,0.9084998369216919
0,top_posx3,,,30,top_posx3,30,29,1,0.9666666666666667,0.7137131690979004,0.7816977242628733,0.9084998369216919
0,top_posx4,,,40,top_posx4,40,39,1,0.975,0.6860126256942749,0.7608057826757431,0.9084998369216919
0,neg_max,0.30755606293678284,,,neg_max,112,80,32,0.7142857142857143,0.3230475187301636,0.5956270665462527,0.9084998369216919
0,mid_mean,0.5044484891463071,,,mid_mean,73,65,8,0.8904109589041096,0.5064017176628113,0.6878171301867864,0.9084998369216919
0,mid_minpos_maxneg,0.5737793892621994,,,mid_minpos_maxneg,64,61,3,0.953125,0.5769028663635254,0.7084968658164144,0.9084998369216919
0,pos_p10,0.8631171882152557,,,pos_p10,2,2,0,1.0,0.9020617008209229,0.9052807688713074,0.9084998369216919
0,pos_min,0.840002715587616,,,pos_min,5,5,0,1.0,0.8403337001800537,0.8751209855079651,0.9084998369216919
