seed,bad_frac,method,success_rate,trap_rate,avg_return,avg_len
2,0.5,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6023333333333334,39.766666666666666
2,0.5,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.5903333333333332,40.96666666666667
2,0.5,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5906666666666666,40.93333333333333
2,0.5,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6126666666666665,38.733333333333334
2,0.5,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
3,0.5,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
3,0.5,bc_pos_unlabeled,0.5,0.5,-0.2563333333333333,25.633333333333333
3,0.5,bc_all,0.3,0.7,-0.5999999999999999,20.0
3,0.5,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
3,0.5,oracle_good_bc,1.0,0.0,0.6053333333333332,39.46666666666667
3,0.5,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5873333333333332,41.266666666666666
3,0.5,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5956666666666667,40.43333333333333
3,0.5,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5980000000000001,40.2
3,0.5,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6163333333333333,38.36666666666667
3,0.5,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.599,40.1
3,0.5,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6006666666666667,39.93333333333333
3,0.5,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
4,0.5,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
4,0.5,bc_pos_unlabeled,0.4,0.6,-0.4213333333333333,22.133333333333333
4,0.5,bc_all,0.6,0.4,-0.10033333333333336,30.033333333333335
4,0.5,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
4,0.5,oracle_good_bc,1.0,0.0,0.6036666666666667,39.63333333333333
4,0.5,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5980000000000001,40.2
4,0.5,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5950000000000001,40.5
4,0.5,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5853333333333332,41.46666666666667
4,0.5,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6106666666666665,38.93333333333333
4,0.5,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6176666666666667,38.233333333333334
4,0.5,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6139999999999998,38.6
4,0.5,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
0,0.75,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
0,0.75,bc_pos_unlabeled,0.43333333333333335,0.5666666666666667,-0.36966666666666664,23.633333333333333
0,0.75,bc_all,0.3333333333333333,0.6666666666666666,-0.5433333333333333,21.0
0,0.75,weighted_bc_state_action,0.0,0.06666666666666667,-0.7293333333333335,66.26666666666667
0,0.75,oracle_good_bc,1.0,0.0,0.5803333333333333,41.96666666666667
0,0.75,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6193333333333332,38.06666666666667
0,0.75,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5976666666666667,40.233333333333334
0,0.75,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.591333333333333,40.86666666666667
0,0.75,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.602,39.8
0,0.75,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5906666666666666,40.93333333333333
0,0.75,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.5986666666666666,40.13333333333333
0,0.75,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
1,0.75,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
1,0.75,bc_pos_unlabeled,0.43333333333333335,0.5666666666666667,-0.37766666666666665,24.433333333333334
1,0.75,bc_all,0.36666666666666664,0.6333333333333333,-0.4906666666666666,22.4
1,0.75,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
1,0.75,oracle_good_bc,1.0,0.0,0.6006666666666668,39.93333333333333
1,0.75,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5766666666666664,42.333333333333336
1,0.75,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5983333333333333,40.166666666666664
1,0.75,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6133333333333332,38.666666666666664
1,0.75,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6049999999999999,39.5
1,0.75,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6003333333333334,39.96666666666667
1,0.75,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.599,40.1
1,0.75,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
2,0.75,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
2,0.75,bc_pos_unlabeled,0.26666666666666666,0.7333333333333333,-0.6553333333333332,18.866666666666667
2,0.75,bc_all,0.36666666666666664,0.6333333333333333,-0.4876666666666665,22.1
2,0.75,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
2,0.75,oracle_good_bc,1.0,0.0,0.5909999999999999,40.9
2,0.75,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6039999999999999,39.6
2,0.75,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.6153333333333333,38.46666666666667
2,0.75,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5846666666666664,41.53333333333333
2,0.75,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.5906666666666666,40.93333333333333
2,0.75,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6096666666666665,39.03333333333333
2,0.75,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6213333333333334,37.86666666666667
2,0.75,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
3,0.75,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
3,0.75,bc_pos_unlabeled,0.26666666666666666,0.7333333333333333,-0.658,19.133333333333333
3,0.75,bc_all,0.3,0.7,-0.6016666666666667,20.166666666666668
3,0.75,weighted_bc_state_action,0.9,0.0,0.46699999999999975,43.3
3,0.75,oracle_good_bc,1.0,0.0,0.5829999999999999,41.7
3,0.75,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6156666666666666,38.43333333333333
3,0.75,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.6076666666666666,39.233333333333334
3,0.75,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5923333333333332,40.766666666666666
3,0.75,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.5546666666666665,44.53333333333333
3,0.75,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6203333333333332,37.96666666666667
3,0.75,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.5993333333333334,40.06666666666667
3,0.75,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
4,0.75,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
4,0.75,bc_pos_unlabeled,0.26666666666666666,0.7333333333333333,-0.6596666666666665,19.3
4,0.75,bc_all,0.43333333333333335,0.5666666666666667,-0.37299999999999994,23.966666666666665
4,0.75,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
4,0.75,oracle_good_bc,1.0,0.0,0.6173333333333333,38.266666666666666
4,0.75,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5826666666666664,41.733333333333334
4,0.75,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.6153333333333333,38.46666666666667
4,0.75,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6133333333333333,38.666666666666664
4,0.75,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6106666666666665,38.93333333333333
4,0.75,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5986666666666667,40.13333333333333
4,0.75,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.5926666666666666,40.733333333333334
4,0.75,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
0,0.9,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
0,0.9,bc_pos_unlabeled,0.16666666666666666,0.8333333333333334,-0.831,16.433333333333334
0,0.9,bc_all,0.26666666666666666,0.7333333333333333,-0.6640000000000001,19.733333333333334
0,0.9,weighted_bc_state_action,0.0,0.7333333333333333,-0.9996666666666667,26.633333333333333
0,0.9,oracle_good_bc,1.0,0.0,0.6136666666666666,38.63333333333333
0,0.9,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.599,40.1
0,0.9,tri_signal_top_demo_bc_frac0p1,0.9333333333333333,0.06666666666666667,0.48866666666666647,37.8
0,0.9,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5643333333333332,43.56666666666667
0,0.9,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.5916666666666666,40.833333333333336
0,0.9,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5849999999999996,41.5
0,0.9,tri_signal_posterior_bc_prior0p1,0.9,0.1,0.4193333333333332,38.06666666666667
0,0.9,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
1,0.9,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
1,0.9,bc_pos_unlabeled,0.13333333333333333,0.7333333333333333,-0.827,22.7
1,0.9,bc_all,0.3333333333333333,0.6666666666666666,-0.5439999999999999,21.066666666666666
1,0.9,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
1,0.9,oracle_good_bc,1.0,0.0,0.5913333333333333,40.86666666666667
1,0.9,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6086666666666666,39.13333333333333
1,0.9,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.6053333333333332,39.46666666666667
1,0.9,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5939999999999998,40.6
1,0.9,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.5956666666666667,40.43333333333333
1,0.9,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6199999999999999,38.0
1,0.9,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.5589999999999998,44.1
1,0.9,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
2,0.9,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
2,0.9,bc_pos_unlabeled,0.1,0.9,-0.9453333333333335,14.533333333333333
2,0.9,bc_all,0.13333333333333333,0.8666666666666667,-0.8876666666666667,15.433333333333334
2,0.9,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
2,0.9,oracle_good_bc,1.0,0.0,0.6166666666666667,38.333333333333336
2,0.9,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5973333333333334,40.266666666666666
2,0.9,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5873333333333334,41.266666666666666
2,0.9,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6263333333333332,37.36666666666667
2,0.9,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6089999999999999,39.1
2,0.9,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5756666666666665,42.43333333333333
2,0.9,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.5476666666666665,45.233333333333334
2,0.9,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
3,0.9,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
3,0.9,bc_pos_unlabeled,0.16666666666666666,0.8333333333333334,-0.8293333333333331,16.266666666666666
3,0.9,bc_all,0.23333333333333334,0.7666666666666667,-0.7156666666666667,18.233333333333334
3,0.9,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
3,0.9,oracle_good_bc,1.0,0.0,0.5806666666666664,41.93333333333333
3,0.9,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6109999999999999,38.9
3,0.9,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.5899999999999997,41.0
3,0.9,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5879999999999997,41.2
3,0.9,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6263333333333332,37.36666666666667
3,0.9,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6269999999999999,37.3
3,0.9,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6113333333333331,38.86666666666667
3,0.9,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
4,0.9,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
4,0.9,bc_pos_unlabeled,0.13333333333333333,0.8666666666666667,-0.8806666666666666,14.733333333333333
4,0.9,bc_all,0.23333333333333334,0.7666666666666667,-0.7193333333333334,18.6
4,0.9,weighted_bc_state_action,0.0,0.2,-0.7833333333333334,58.333333333333336
4,0.9,oracle_good_bc,1.0,0.0,0.6156666666666666,38.43333333333333
4,0.9,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5779999999999997,42.2
4,0.9,tri_signal_top_demo_bc_frac0p1,1.0,0.0,0.6113333333333332,38.86666666666667
4,0.9,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5776666666666663,42.233333333333334
4,0.9,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6006666666666668,39.93333333333333
4,0.9,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6166666666666667,38.333333333333336
4,0.9,tri_signal_posterior_bc_prior0p1,1.0,0.0,0.6213333333333334,37.86666666666667
4,0.9,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
0,0.95,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
0,0.95,bc_pos_unlabeled,0.0,0.9,-1.0730000000000002,17.3
0,0.95,bc_all,0.23333333333333334,0.7666666666666667,-0.7073333333333333,17.4
0,0.95,weighted_bc_state_action,0.0,0.9,-1.0693333333333332,16.933333333333334
0,0.95,oracle_good_bc,1.0,0.0,0.6013333333333333,39.86666666666667
0,0.95,tri_signal_top_demo_bc_frac0p05,0.8,0.2,0.2569999999999999,34.3
0,0.95,tri_signal_top_demo_bc_frac0p1,0.8,0.2,0.25566666666666654,34.43333333333333
0,0.95,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5946666666666666,40.53333333333333
0,0.95,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6176666666666667,38.233333333333334
0,0.95,tri_signal_posterior_bc_prior0p05,0.9333333333333333,0.06666666666666667,0.49366666666666653,37.3
0,0.95,tri_signal_posterior_bc_prior0p1,0.5333333333333333,0.4666666666666667,-0.1980000000000001,26.466666666666665
0,0.95,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
1,0.95,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
1,0.95,bc_pos_unlabeled,0.2,0.8,-0.77,17.0
1,0.95,bc_all,0.23333333333333334,0.7666666666666667,-0.7116666666666667,17.833333333333332
1,0.95,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
1,0.95,oracle_good_bc,1.0,0.0,0.6,40.0
1,0.95,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.618,38.2
1,0.95,tri_signal_top_demo_bc_frac0p1,0.6666666666666666,0.3333333333333333,0.025999999999999957,30.733333333333334
1,0.95,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6189999999999999,38.1
1,0.95,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6059999999999999,39.4
1,0.95,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.5859999999999999,41.4
1,0.95,tri_signal_posterior_bc_prior0p1,0.9333333333333333,0.06666666666666667,0.4589999999999999,40.766666666666666
1,0.95,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
2,0.95,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
2,0.95,bc_pos_unlabeled,0.06666666666666667,0.9,-0.9873333333333333,15.4
2,0.95,bc_all,0.06666666666666667,0.9333333333333333,-0.9996666666666666,13.3
2,0.95,weighted_bc_state_action,1.0,0.0,0.5693333333333332,43.06666666666667
2,0.95,oracle_good_bc,1.0,0.0,0.5879999999999999,41.2
2,0.95,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6053333333333334,39.46666666666667
2,0.95,tri_signal_top_demo_bc_frac0p1,0.8666666666666667,0.13333333333333333,0.3559999999999999,37.733333333333334
2,0.95,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5716666666666665,42.833333333333336
2,0.95,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6003333333333334,39.96666666666667
2,0.95,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6133333333333332,38.666666666666664
2,0.95,tri_signal_posterior_bc_prior0p1,0.9333333333333333,0.06666666666666667,0.4959999999999998,37.06666666666667
2,0.95,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
3,0.95,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
3,0.95,bc_pos_unlabeled,0.06666666666666667,0.9333333333333333,-0.9979999999999999,13.133333333333333
3,0.95,bc_all,0.1,0.9,-0.9416666666666665,14.166666666666666
3,0.95,weighted_bc_state_action,0.0,0.0,-0.7000000000000003,70.0
3,0.95,oracle_good_bc,0.0,0.0,-0.7000000000000003,70.0
3,0.95,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.5816666666666664,41.833333333333336
3,0.95,tri_signal_top_demo_bc_frac0p1,0.8,0.2,0.2806666666666666,31.933333333333334
3,0.95,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.6269999999999999,37.3
3,0.95,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6103333333333332,38.96666666666667
3,0.95,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.6226666666666666,37.733333333333334
3,0.95,tri_signal_posterior_bc_prior0p1,0.0,0.16666666666666666,-0.7706666666666668,60.4
3,0.95,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
4,0.95,bc_positive_prefix,0.0,0.0,-0.7000000000000003,70.0
4,0.95,bc_pos_unlabeled,0.06666666666666667,0.9333333333333333,-1.0036666666666667,13.7
4,0.95,bc_all,0.13333333333333333,0.8666666666666667,-0.884,15.066666666666666
4,0.95,weighted_bc_state_action,0.6,0.0,0.08066666666666643,51.93333333333333
4,0.95,oracle_good_bc,1.0,0.0,0.5949999999999999,40.5
4,0.95,tri_signal_top_demo_bc_frac0p05,1.0,0.0,0.6186666666666666,38.13333333333333
4,0.95,tri_signal_top_demo_bc_frac0p1,0.36666666666666664,0.6333333333333333,-0.48699999999999993,22.033333333333335
4,0.95,tri_signal_gap_demo_bc_max0p1,1.0,0.0,0.5973333333333333,40.266666666666666
4,0.95,tri_signal_gap_posterior_bc_max0p1,1.0,0.0,0.6213333333333334,37.86666666666667
4,0.95,tri_signal_posterior_bc_prior0p05,1.0,0.0,0.567,43.3
4,0.95,tri_signal_posterior_bc_prior0p1,0.43333333333333335,0.5666666666666667,-0.3776666666666666,24.433333333333334
4,0.95,tri_signal_rerank,0.0,0.0,-0.7000000000000003,70.0
