seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.0005992650985717773,40,score_gap_posx,45,45,0,1.0,0.9974197149276733,0.998529150750902,0.9995840191841125
0,adaptive_posmass,529.5635284164875,0.0005992650985717773,40,adaptive_posmass_coverage_gap,45,45,0,1.0,0.9974197149276733,0.998529150750902,0.9995840191841125
0,adaptive_masscap,529.5635284164875,0.0005992650985717773,40,adaptive_masscap_coverage_gap,45,45,0,1.0,0.9974197149276733,0.998529150750902,0.9995840191841125
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.99880450963974,0.9991061836481094,0.9995840191841125
0,top_posx3,,,30,top_posx3,30,30,0,1.0,0.9982343316078186,0.9988848765691122,0.9995840191841125
0,top_posx4,,,40,top_posx4,40,40,0,1.0,0.9977644681930542,0.9986511245369911,0.9995840191841125
0,neg_max,0.09083239734172821,,,neg_max,887,270,617,0.3043968432919955,0.09092747420072556,0.5859038327162268,0.9995840191841125
0,mid_mean,0.5001252878515515,,,mid_mean,487,253,234,0.5195071868583162,0.5004329681396484,0.8645491525377825,0.9995840191841125
0,mid_minpos_maxneg,0.5247425362467766,,,mid_minpos_maxneg,471,250,221,0.5307855626326964,0.5286808013916016,0.8765360042294625,0.9995840191841125
0,pos_p10,0.9621277451515198,,,pos_p10,205,174,31,0.848780487804878,0.9622471928596497,0.9871302136560766,0.9995840191841125
0,pos_min,0.958652675151825,,,pos_min,209,177,32,0.84688995215311,0.95917147397995,0.986631897077606,0.9995840191841125
