seed,k,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,10,top_10,10,9,1,0.9,0.7139894962310791,0.7876969814300537,0.9174340963363647
0,15,top_15,15,13,2,0.8666666666666667,0.6434686183929443,0.7486203789710999,0.9174340963363647
0,20,top_20,20,16,4,0.8,0.5577964186668396,0.7083067566156387,0.9174340963363647
0,25,top_25,25,17,8,0.68,0.5009742975234985,0.6728578209877014,0.9174340963363647
0,30,top_30,30,18,12,0.6,0.46869468688964844,0.6419848958651225,0.9174340963363647
0,35,top_35,35,19,16,0.5428571428571428,0.4341296851634979,0.6142415293625423,0.9174340963363647
0,40,top_40,40,20,20,0.5,0.41150733828544617,0.5905609063804149,0.9174340963363647
0,45,top_45,45,20,25,0.4444444444444444,0.3685093820095062,0.5676413708262973,0.9174340963363647
0,50,top_50,50,20,30,0.4,0.33865246176719666,0.5465871477127076,0.9174340963363647
0,60,top_60,60,20,40,0.3333333333333333,0.27366212010383606,0.5057651619116466,0.9174340963363647
0,80,top_80,80,20,60,0.25,0.16065147519111633,0.43146214336156846,0.9174340963363647
