seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.8242526233196259,0.7294934391975403,0.7408873558044433,0.8120841681957245,0.9203952193260193,0.9261557459831238,0.1798826575279236,0.10724927484989166,0.11992601826786994,0.16540959477424622,0.2624394804239273,0.2775877118110657
1,10,10,0.8186672270298004,0.7424071431159973,0.7526539862155914,0.8067706227302551,0.9131945133209228,0.923197865486145,0.16900369971990586,0.0888528823852539,0.08983121812343597,0.14873362332582474,0.27562783658504486,0.2812013328075409
2,10,10,0.8219716072082519,0.7441784143447876,0.749769639968872,0.8208246827125549,0.9057775676250458,0.9156625270843506,0.1781330592930317,0.09323212504386902,0.11824582293629646,0.15395544469356537,0.2830440431833267,0.3048359453678131
