seed,k,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,10,top_10,10,10,0,1.0,0.9968162178993225,0.9973977684974671,0.9982291460037231
0,15,top_15,15,15,0,1.0,0.9960200786590576,0.9970836321512858,0.9982291460037231
0,20,top_20,20,20,0,1.0,0.9952477216720581,0.996714523434639,0.9982291460037231
0,25,top_25,25,25,0,1.0,0.9948062896728516,0.9963406324386597,0.9982291460037231
0,30,top_30,30,30,0,1.0,0.9939771294593811,0.995995718240738,0.9982291460037231
0,35,top_35,35,35,0,1.0,0.9926780462265015,0.9955847552844457,0.9982291460037231
0,40,top_40,40,40,0,1.0,0.9915136694908142,0.9951048597693444,0.9982291460037231
0,45,top_45,45,45,0,1.0,0.9893723726272583,0.9945413788159688,0.9982291460037231
0,50,top_50,50,50,0,1.0,0.9879139065742493,0.9939177584648132,0.9982291460037231
0,60,top_60,60,60,0,1.0,0.9860365986824036,0.9927672902743022,0.9982291460037231
0,80,top_80,80,79,1,0.9875,0.9789764285087585,0.9902174167335034,0.9982291460037231
