task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,pos20_bad80,11,positive_only_nn,0,20,17,3,0.85,30,final_can_paired_pos20_bad80_s11_positive_plus_positive_nn_top_unlabeled_demos_top20_seed0_train
