seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.930619740486145,0.6558923125267029,0.8887903988361359,0.9618389904499054,0.9857187032699585,0.987548828125,0.07066999324597419,0.005887126084417105,0.008858363656327129,0.03170399647206068,0.17571240365505214,0.3178037405014038
1,10,10,0.9295315384864807,0.6600571274757385,0.8898032426834106,0.9597175121307373,0.9849182188510894,0.9857275485992432,0.07370750773698091,0.006788566708564758,0.008114996179938317,0.03199239633977413,0.18247028291225428,0.3265579342842102
2,10,10,0.9279293060302735,0.6581892967224121,0.8826429843902588,0.9570558369159698,0.985746830701828,0.9858425855636597,0.07144113928079605,0.003952621482312679,0.008558888826519251,0.028240936808288097,0.17405472397804256,0.3259013891220093
