task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
lift_mg,mg_sparse,404,triage_bc,0,209,177,32,0.84688995215311,219,final_lift_mg_mg_sparse_s404_positive_plus_classifier_demo_threshold_unlabeled_demos_pos_min_seed0_train
