task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
can_paired,balanced_80p80b,11,weighted_bc,0,160,80,80,0.5,170,final_can_paired_balanced_80p80b_s11_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train
