seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.0006254315376281738,40,score_gap_posx,40,37,3,0.925,0.9868516325950623,0.9895267754793167,0.992784321308136
0,adaptive_posmass,414.1790104989849,0.0006254315376281738,40,adaptive_posmass_coverage_gap,40,37,3,0.925,0.9868516325950623,0.9895267754793167,0.992784321308136
0,adaptive_masscap,414.1790104989849,0.0006254315376281738,40,adaptive_masscap_coverage_gap,40,37,3,0.925,0.9868516325950623,0.9895267754793167,0.992784321308136
0,top_posx2,,,20,top_posx2,20,17,3,0.85,0.9897525906562805,0.990979689359665,0.992784321308136
0,top_posx3,,,30,top_posx3,30,27,3,0.9,0.9878180027008057,0.9902575790882111,0.992784321308136
0,top_posx4,,,40,top_posx4,40,37,3,0.925,0.9868516325950623,0.9895267754793167,0.992784321308136
0,neg_max,0.12219002097845078,,,neg_max,755,269,486,0.3562913907284768,0.12219081819057465,0.5318134886046119,0.992784321308136
0,mid_mean,0.4999154729070142,,,mid_mean,354,245,109,0.692090395480226,0.5005800127983093,0.8426431983204211,0.992784321308136
0,mid_minpos_maxneg,0.4907370023429394,,,mid_minpos_maxneg,356,245,111,0.6882022471910112,0.49185022711753845,0.8406829202777883,0.992784321308136
0,pos_p10,0.9110668182373047,,,pos_p10,184,168,16,0.9130434782608695,0.9112251996994019,0.9701522345776143,0.992784321308136
0,pos_min,0.859283983707428,,,pos_min,205,187,18,0.9121951219512195,0.8595808148384094,0.9616928871085004,0.992784321308136
