seed,k,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,10,top_10,10,8,2,0.8,0.8350890874862671,0.9236932098865509,0.9982343912124634
0,15,top_15,15,10,5,0.6666666666666666,0.7763701677322388,0.8805450757344564,0.9982343912124634
0,20,top_20,20,15,5,0.75,0.7382192611694336,0.8488795608282089,0.9982343912124634
0,25,top_25,25,19,6,0.76,0.711769163608551,0.8238983488082886,0.9982343912124634
0,30,top_30,30,21,9,0.7,0.6735814809799194,0.8006734748681387,0.9982343912124634
0,35,top_35,35,25,10,0.7142857142857143,0.6264557242393494,0.7766877140317644,0.9982343912124634
0,40,top_40,40,27,13,0.675,0.6107484102249146,0.7567529588937759,0.9982343912124634
0,45,top_45,45,28,17,0.6222222222222222,0.5889182090759277,0.7383916603194343,0.9982343912124634
0,50,top_50,50,30,20,0.6,0.5687436461448669,0.722240275144577,0.9982343912124634
0,60,top_60,60,37,23,0.6166666666666667,0.49153488874435425,0.6921301613251368,0.9982343912124634
0,80,top_80,80,40,40,0.5,0.3193685710430145,0.6238387323915958,0.9982343912124634
