seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.047090619802474976,40,score_gap_posx,70,40,30,0.5714285714285714,0.4528457522392273,0.6603574097156525,0.9982343912124634
0,adaptive_posmass,56.26238412064223,0.047090619802474976,40,adaptive_posmass_coverage_gap,70,40,30,0.5714285714285714,0.4528457522392273,0.6603574097156525,0.9982343912124634
0,adaptive_masscap,56.26238412064223,0.047090619802474976,40,adaptive_masscap_coverage_gap,70,40,30,0.5714285714285714,0.4528457522392273,0.6603574097156525,0.9982343912124634
0,top_posx2,,,20,top_posx2,20,15,5,0.75,0.7382192611694336,0.8488795608282089,0.9982343912124634
0,top_posx3,,,30,top_posx3,30,21,9,0.7,0.6735814809799194,0.8006734748681387,0.9982343912124634
0,top_posx4,,,40,top_posx4,40,27,13,0.675,0.6107484102249146,0.7567529588937759,0.9982343912124634
0,neg_max,0.19035887718200684,,,neg_max,95,40,55,0.42105263157894735,0.2004513144493103,0.566780413608802,0.9982343912124634
0,mid_mean,0.49663154333829884,,,mid_mean,59,37,22,0.6271186440677966,0.5201742053031921,0.6955300811993874,0.9982343912124634
0,mid_minpos_maxneg,0.5092498958110809,,,mid_minpos_maxneg,59,37,22,0.6271186440677966,0.5201742053031921,0.6955300811993874,0.9982343912124634
0,pos_p10,0.8404405593872071,,,pos_p10,9,7,2,0.7777777777777778,0.8406122922897339,0.9335381123754714,0.9982343912124634
0,pos_min,0.828140914440155,,,pos_min,10,8,2,0.8,0.8350890874862671,0.9236932098865509,0.9982343912124634
