run,checkpoint_epoch,checkpoint,filter_name,filter_key,num_sequences,num_batches_scored,loss,log_likelihood,rollout_success,rollout_return,rollout_len
masscap_seed0,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,14058558.863636363,-14058558.863636363,0.8,0.8,180.5
masscap_seed0,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed0_train,6321,50,2781356.065,-2781356.065,0.8,0.8,172.1
masscap_seed0,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6766937.25,-6766937.25,0.8,0.8,172.1
masscap_seed0,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,9486484.583333334,-9486484.583333334,0.8,0.8,172.1
masscap_seed0,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3133318.59375,-3133318.59375,0.8,0.8,172.1
masscap_seed0,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed0_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed0/20260622063541/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,14438223.545454545,-14438223.545454545,0.8,0.8,172.1
masscap_seed1,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_50.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed1_train,6526,50,5907437.375,-5907437.375,0.2,0.2,354.1
masscap_seed1,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_50.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6546329.0,-6546329.0,0.2,0.2,354.1
masscap_seed1,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_50.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,12584502.388888888,-12584502.388888888,0.2,0.2,354.1
masscap_seed1,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_50.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,5354264.5,-5354264.5,0.2,0.2,354.1
masscap_seed1,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_50.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,14782015.272727273,-14782015.272727273,0.2,0.2,354.1
masscap_seed1,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_100.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed1_train,6526,50,4332163.13,-4332163.13,0.6,0.6,235.7
masscap_seed1,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_100.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6591156.708333333,-6591156.708333333,0.6,0.6,235.7
masscap_seed1,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_100.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,11095918.388888888,-11095918.388888888,0.6,0.6,235.7
masscap_seed1,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_100.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,4281280.791666667,-4281280.791666667,0.6,0.6,235.7
masscap_seed1,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_100.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,13926241.818181818,-13926241.818181818,0.6,0.6,235.7
masscap_seed1,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_150.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed1_train,6526,50,3499674.1525,-3499674.1525,0.7,0.7,200.3
masscap_seed1,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_150.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6865158.895833333,-6865158.895833333,0.7,0.7,200.3
masscap_seed1,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_150.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,11511997.666666666,-11511997.666666666,0.7,0.7,200.3
masscap_seed1,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_150.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3558371.0625,-3558371.0625,0.7,0.7,200.3
masscap_seed1,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,14613013.227272727,-14613013.227272727,0.7,0.7,200.3
masscap_seed1,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed1_train,6526,50,2914998.535,-2914998.535,0.6,0.6,225.3
masscap_seed1,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,7019561.333333333,-7019561.333333333,0.6,0.6,225.3
masscap_seed1,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,12086651.944444444,-12086651.944444444,0.6,0.6,225.3
masscap_seed1,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3064617.1770833335,-3064617.1770833335,0.6,0.6,225.3
masscap_seed1,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed1_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed1/20260622070650/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,16035018.727272727,-16035018.727272727,0.6,0.6,225.3
masscap_seed2,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_50.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed2_train,6285,50,5073822.995,-5073822.995,0.0,0.0,400.0
masscap_seed2,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_50.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5905077.666666667,-5905077.666666667,0.0,0.0,400.0
masscap_seed2,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_50.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,13244228.5,-13244228.5,0.0,0.0,400.0
masscap_seed2,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_50.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,4668143.375,-4668143.375,0.0,0.0,400.0
masscap_seed2,50,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_50.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,14984013.727272727,-14984013.727272727,0.0,0.0,400.0
masscap_seed2,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_100.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed2_train,6285,50,3559365.805,-3559365.805,0.4,0.4,288.1
masscap_seed2,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_100.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5709015.34375,-5709015.34375,0.4,0.4,288.1
masscap_seed2,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_100.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,11719543.666666666,-11719543.666666666,0.4,0.4,288.1
masscap_seed2,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_100.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3427408.1770833335,-3427408.1770833335,0.4,0.4,288.1
masscap_seed2,100,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_100.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,13528825.954545455,-13528825.954545455,0.4,0.4,288.1
masscap_seed2,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_150.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed2_train,6285,50,2807380.6675,-2807380.6675,0.7,0.7,202.6
masscap_seed2,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_150.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5624387.03125,-5624387.03125,0.7,0.7,202.6
masscap_seed2,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_150.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,11083462.333333334,-11083462.333333334,0.7,0.7,202.6
masscap_seed2,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_150.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,2832127.0729166665,-2832127.0729166665,0.7,0.7,202.6
masscap_seed2,150,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,12684816.272727273,-12684816.272727273,0.7,0.7,202.6
masscap_seed2,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_adaptive_masscap_unlabeled_demos_posx4_cap1p25_max80_seed2_train,6285,50,2361822.455,-2361822.455,0.8,0.8,172.4
masscap_seed2,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5915990.864583333,-5915990.864583333,0.8,0.8,172.4
masscap_seed2,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,10706969.833333334,-10706969.833333334,0.8,0.8,172.4
masscap_seed2,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,2520193.9791666665,-2520193.9791666665,0.8,0.8,172.4
masscap_seed2,200,results/robomimic_official_bc_rnn_adaptive_masscap_pos40_bad80_seed2_mlphead_train/can_positive_plus_classifier_adaptive_masscap_unlabeled_demos_official_bc_rnn_seed2/20260622072002/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,12498144.772727273,-12498144.772727273,0.8,0.8,172.4
weighted_seed0,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_50.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train,12677,50,6430677.965,-6430677.965,0.4,0.4,299.1
weighted_seed0,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_50.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6568798.770833333,-6568798.770833333,0.4,0.4,299.1
weighted_seed0,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_50.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,10009685.388888888,-10009685.388888888,0.4,0.4,299.1
weighted_seed0,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_50.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,5100673.854166667,-5100673.854166667,0.4,0.4,299.1
weighted_seed0,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_50.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,10821806.409090908,-10821806.409090908,0.4,0.4,299.1
weighted_seed0,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_100.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train,12677,50,4521494.81,-4521494.81,0.8,0.8,172.7
weighted_seed0,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_100.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5920410.0625,-5920410.0625,0.8,0.8,172.7
weighted_seed0,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_100.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,7080933.25,-7080933.25,0.8,0.8,172.7
weighted_seed0,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_100.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3875393.4583333335,-3875393.4583333335,0.8,0.8,172.7
weighted_seed0,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_100.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7772693.7727272725,-7772693.7727272725,0.8,0.8,172.7
weighted_seed0,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_150.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train,12677,50,3684917.075,-3684917.075,0.8,0.8,177.4
weighted_seed0,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_150.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5949097.604166667,-5949097.604166667,0.8,0.8,177.4
weighted_seed0,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_150.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,6568352.472222222,-6568352.472222222,0.8,0.8,177.4
weighted_seed0,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_150.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3173269.7604166665,-3173269.7604166665,0.8,0.8,177.4
weighted_seed0,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7495508.318181818,-7495508.318181818,0.8,0.8,177.4
weighted_seed0,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed0_train,12677,50,3120627.55,-3120627.55,0.5,0.5,255.9
