seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9204245924949646,0.746429979801178,0.8530371129512787,0.9451768398284912,0.9814193725585938,0.9955598711967468,0.07875976096838713,0.016965249553322792,0.04119990151375532,0.08658865094184875,0.11493922024965285,0.13498008251190186
1,10,10,0.9211069226264954,0.7269349098205566,0.8628212511539459,0.9449355006217957,0.9800941526889801,0.9934796094894409,0.07792800832539797,0.018674256280064583,0.04426357466727495,0.08933989703655243,0.10453964471817016,0.10666318982839584
2,10,10,0.9130381166934967,0.6999841928482056,0.8446133553981781,0.9440634846687317,0.9859173595905304,0.9959608912467957,0.08198074027895927,0.02285308763384819,0.041306290030479434,0.09193414822220802,0.11617359742522239,0.14868970215320587
