seed,labeled_positive_demo_count,labeled_negative_demo_count,labeled_positive_mean,labeled_positive_min,labeled_positive_p10,labeled_positive_p50,labeled_positive_p90,labeled_positive_max,labeled_negative_mean,labeled_negative_min,labeled_negative_p10,labeled_negative_p50,labeled_negative_p90,labeled_negative_max
0,10,10,0.9686850130558013,0.9086716771125793,0.960006582736969,0.970380425453186,0.986815345287323,0.9894177317619324,0.033447147347033024,0.011233226396143436,0.011887237802147866,0.027417432516813278,0.06090909652411937,0.0774276852607727
1,10,10,0.9672544240951538,0.9034799337387085,0.9535959899425507,0.9712513387203217,0.9883733928203583,0.9891168475151062,0.02986397799104452,0.005996941588819027,0.009107410535216331,0.02543968427926302,0.0519176498055458,0.07487333565950394
2,10,10,0.9675814092159272,0.9009753465652466,0.9568746745586395,0.9705238342285156,0.989514434337616,0.9898960590362549,0.030060775065794586,0.007803335320204496,0.00851160571910441,0.023985601030290127,0.04874438419938086,0.08817939460277557
