seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.000755608081817627,40,score_gap_posx,67,63,4,0.9402985074626866,0.9888983368873596,0.9928738270232926,0.9962522387504578
0,adaptive_posmass,465.52041317300325,0.000755608081817627,40,adaptive_posmass_coverage_gap,67,63,4,0.9402985074626866,0.9888983368873596,0.9928738270232926,0.9962522387504578
0,adaptive_masscap,465.52041317300325,0.000755608081817627,40,adaptive_masscap_coverage_gap,67,63,4,0.9402985074626866,0.9888983368873596,0.9928738270232926,0.9962522387504578
0,top_posx2,,,20,top_posx2,20,18,2,0.9,0.9944009184837341,0.9953997194766998,0.9962522387504578
0,top_posx3,,,30,top_posx3,30,28,2,0.9333333333333333,0.9936063885688782,0.994899332523346,0.9962522387504578
0,top_posx4,,,40,top_posx4,40,37,3,0.925,0.9922643899917603,0.9943751931190491,0.9962522387504578
0,neg_max,0.05413832515478134,,,neg_max,1028,269,759,0.2616731517509728,0.05418199673295021,0.45474092972896096,0.9962522387504578
0,mid_mean,0.5001798548270017,,,mid_mean,408,250,158,0.6127450980392157,0.5013418197631836,0.8371649347976142,0.9962522387504578
0,mid_minpos_maxneg,0.4782695285975933,,,mid_minpos_maxneg,423,250,173,0.5910165484633569,0.4783546030521393,0.8247446982150383,0.9962522387504578
0,pos_p10,0.9268019139766693,,,pos_p10,180,169,11,0.9388888888888889,0.9289839863777161,0.9770503381888072,0.9962522387504578
0,pos_min,0.9024007320404053,,,pos_min,191,178,13,0.9319371727748691,0.9026601314544678,0.9733540418884516,0.9962522387504578
1,score_gap_posx,,0.0006949901580810547,40,score_gap_posx,45,41,4,0.9111111111111111,0.9921611547470093,0.9943355467584398,0.9970357418060303
1,adaptive_posmass,467.9727042819171,0.0006949901580810547,40,adaptive_posmass_coverage_gap,45,41,4,0.9111111111111111,0.9921611547470093,0.9943355467584398,0.9970357418060303
1,adaptive_masscap,467.9727042819171,0.0006949901580810547,40,adaptive_masscap_coverage_gap,45,41,4,0.9111111111111111,0.9921611547470093,0.9943355467584398,0.9970357418060303
1,top_posx2,,,20,top_posx2,20,18,2,0.9,0.9944502711296082,0.9956223130226135,0.9970357418060303
1,top_posx3,,,30,top_posx3,30,27,3,0.9,0.9935030341148376,0.9950552642345428,0.9970357418060303
1,top_posx4,,,40,top_posx4,40,37,3,0.925,0.9927080273628235,0.994583010673523,0.9970357418060303
1,neg_max,0.049551621079444885,,,neg_max,1033,267,766,0.2584704743465634,0.04998399689793587,0.45409677316148883,0.9970357418060303
1,mid_mean,0.498986261873506,,,mid_mean,423,250,173,0.5910165484633569,0.5082051157951355,0.8296466282355306,0.9970357418060303
1,mid_minpos_maxneg,0.4771619811654091,,,mid_minpos_maxneg,435,251,184,0.5770114942528736,0.4774233400821686,0.8201609147006068,0.9970357418060303
1,pos_p10,0.9227827847003937,,,pos_p10,184,170,14,0.9239130434782609,0.9237024784088135,0.9740541208049526,0.9970357418060303
1,pos_min,0.9047723412513733,,,pos_min,191,176,15,0.9214659685863874,0.9052722454071045,0.9717174013247665,0.9970357418060303
2,score_gap_posx,,0.0011238455772399902,40,score_gap_posx,59,56,3,0.9491525423728814,0.9904834032058716,0.9938255508067244,0.9976260662078857
2,adaptive_posmass,451.5539360734512,0.0011238455772399902,40,adaptive_posmass_coverage_gap,59,56,3,0.9491525423728814,0.9904834032058716,0.9938255508067244,0.9976260662078857
2,adaptive_masscap,451.5539360734512,0.0011238455772399902,40,adaptive_masscap_coverage_gap,59,56,3,0.9491525423728814,0.9904834032058716,0.9938255508067244,0.9976260662078857
2,top_posx2,,,20,top_posx2,20,18,2,0.9,0.9947426319122314,0.9960842609405518,0.9976260662078857
2,top_posx3,,,30,top_posx3,30,28,2,0.9333333333333333,0.9936918020248413,0.9954227904478709,0.9976260662078857
2,top_posx4,,,40,top_posx4,40,37,3,0.925,0.9926027655601501,0.9948613330721855,0.9976260662078857
2,neg_max,0.04913503676652908,,,neg_max,1023,268,755,0.2619745845552297,0.04928956553339958,0.4421983401592409,0.9976260662078857
2,mid_mean,0.498124094074592,,,mid_mean,395,250,145,0.6329113924050633,0.49839600920677185,0.8361491766911519,0.9976260662078857
2,mid_minpos_maxneg,0.4755153991281986,,,mid_minpos_maxneg,409,250,159,0.6112469437652812,0.4766499698162079,0.8240930918959358,0.9976260662078857
2,pos_p10,0.917171961069107,,,pos_p10,183,171,12,0.9344262295081968,0.9182854294776917,0.9748507441718721,0.9976260662078857
2,pos_min,0.9018957614898682,,,pos_min,190,177,13,0.9315789473684211,0.9099498391151428,0.9725734826765562,0.9976260662078857
