task,split_type,split_seed,method,policy_seed,selected_unlabeled,hidden_positive,hidden_bad,purity,train_demo_count,train_filter_key
lift_mg,mg_sparse,202,triage_bc,0,221,186,35,0.8416289592760181,231,final_lift_mg_mg_sparse_s202_positive_plus_classifier_demo_threshold_unlabeled_demos_pos_min_seed0_train
