seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.01744931936264038,40,score_gap_posx,40,29,11,0.725,0.6196767091751099,0.7767059788107872,0.9826232194900513
0,adaptive_posmass,56.152972621241084,0.01744931936264038,40,adaptive_posmass_coverage_gap,40,29,11,0.725,0.6196767091751099,0.7767059788107872,0.9826232194900513
0,adaptive_masscap,56.152972621241084,0.01744931936264038,40,adaptive_masscap_coverage_gap,40,29,11,0.725,0.6196767091751099,0.7767059788107872,0.9826232194900513
0,top_posx2,,,20,top_posx2,20,16,4,0.8,0.7729929685592651,0.8536306768655777,0.9826232194900513
0,top_posx3,,,30,top_posx3,30,21,9,0.7,0.7009121775627136,0.8142265538374583,0.9826232194900513
0,top_posx4,,,40,top_posx4,40,29,11,0.725,0.6196767091751099,0.7767059788107872,0.9826232194900513
0,neg_max,0.3068966269493103,,,neg_max,84,40,44,0.47619047619047616,0.3090803921222687,0.6042205343643824,0.9826232194900513
0,mid_mean,0.5027468702290208,,,mid_mean,53,34,19,0.6415094339622641,0.5068551301956177,0.720882846499389,0.9826232194900513
0,mid_minpos_maxneg,0.5576695501804352,,,mid_minpos_maxneg,45,30,15,0.6666666666666666,0.569858968257904,0.7549676722950406,0.9826232194900513
0,pos_p10,0.8702575743198395,,,pos_p10,6,5,1,0.8333333333333334,0.903444230556488,0.9308338264624277,0.9826232194900513
0,pos_min,0.8084424734115601,,,pos_min,15,14,1,0.9333333333333333,0.8169615864753723,0.8759108265240987,0.9826232194900513
