seed,threshold_name,threshold,score_gap,effective_min,rule,selected_demo_count,selected_hidden_positive_demos,selected_hidden_bad_demos,selected_hidden_positive_purity,selected_score_min,selected_score_mean,selected_score_max
0,score_gap_posx,,0.03457435965538025,40,score_gap_posx,70,40,30,0.5714285714285714,0.35926347970962524,0.5513817868062428,0.910148561000824
0,adaptive_posmass,43.97297203415076,0.03457435965538025,40,adaptive_posmass_coverage_gap,70,40,30,0.5714285714285714,0.35926347970962524,0.5513817868062428,0.910148561000824
0,adaptive_masscap,43.97297203415076,0.03457435965538025,40,adaptive_masscap_top_estimated_mass,44,36,8,0.8181818181818182,0.46011781692504883,0.6357562365857038,0.910148561000824
0,top_posx2,,,20,top_posx2,20,20,0,1.0,0.6359462141990662,0.7522824615240097,0.910148561000824
0,top_posx3,,,30,top_posx3,30,30,0,1.0,0.5515528917312622,0.6990633964538574,0.910148561000824
0,top_posx4,,,40,top_posx4,40,35,5,0.875,0.48966485261917114,0.6525298796594143,0.910148561000824
0,neg_max,0.28272128105163574,,,neg_max,80,40,40,0.5,0.28302446007728577,0.5206475879997015,0.910148561000824
0,mid_mean,0.5001200298778713,,,mid_mean,36,34,2,0.9444444444444444,0.5049241781234741,0.6700253006484773,0.910148561000824
0,mid_minpos_maxneg,0.5255612134933472,,,mid_minpos_maxneg,33,32,1,0.9696969696969697,0.5339144468307495,0.6845980286598206,0.910148561000824
0,pos_p10,0.806035166978836,,,pos_p10,6,6,0,1.0,0.8085349202156067,0.8605444133281708,0.910148561000824
0,pos_min,0.7684011459350586,,,pos_min,7,7,0,1.0,0.8014530539512634,0.8521027905600411,0.910148561000824
